Accuracy,RMSE,Fscore,PRC,AUC,SAR,Dataset,nInstances,nClasses,nAttributes,Algorithm,runTime,CPUtime
96.86,0.15,0.97,0.99,0.99,32.9,FICA4breast-w,699,2,4,Logistic,126,3.89E+13
96.43,0.15,0.96,0.99,0.99,32.76,FICA4breast-w,699,2,4,SimpleLogistic,800,3.89E+13
97,0.15,0.97,0.96,0.97,32.94,FICA4breast-w,699,2,4,SMO,57,3.89E+13
95.28,0.21,0.95,0.95,0.97,32.35,FICA4breast-w,699,2,4,IBk,32,3.89E+13
91.99,0.24,0.92,0.99,0.99,31.25,FICA4breast-w,699,2,4,KStar,3525,3.89E+13
95,0.21,0.95,0.98,0.98,32.26,FICA4breast-w,699,2,4,LWL,666,3.89E+13
94.85,0.19,0.95,0.99,0.99,32.22,FICA4breast-w,699,2,4,BayesNet,20,3.89E+13
95.57,0.19,0.96,0.98,0.99,32.45,FICA4breast-w,699,2,4,NaiveBayes,7,3.89E+13
95.57,0.19,0.96,0.98,0.99,32.45,FICA4breast-w,699,2,4,NaiveBayesUpdateable,6,3.89E+13
94.71,0.19,0.95,0.99,0.99,32.17,FICA4breast-w,699,2,4,AdaBoostM1,108,3.89E+13
96,0.18,0.96,0.99,0.99,32.6,FICA4breast-w,699,2,4,Bagging,95,3.89E+13
65.52,0.48,0.52,0.55,0.5,22.18,FICA4breast-w,699,2,4,Stacking,10,3.89E+13
96.14,0.16,0.96,0.99,0.99,32.66,FICA4breast-w,699,2,4,LogitBoost,112,3.89E+13
65.52,0.48,0.52,0.55,0.5,22.18,FICA4breast-w,699,2,4,Vote,2,3.89E+13
94.42,0.2,0.94,0.98,0.98,32.07,FICA4breast-w,699,2,4,DecisionTable,88,3.89E+13
95.28,0.21,0.95,0.95,0.96,32.35,FICA4breast-w,699,2,4,JRip,96,3.89E+13
94.28,0.23,0.94,0.92,0.94,31.99,FICA4breast-w,699,2,4,OneR,8,3.89E+13
65.52,0.48,0.52,0.55,0.5,22.18,FICA4breast-w,699,2,4,ZeroR,1,3.89E+13
96.57,0.16,0.97,0.97,0.97,32.79,FICA4breast-w,699,2,4,PART,27,3.89E+13
95.57,0.2,0.96,0.96,0.98,32.45,FICA4breast-w,699,2,4,RandomCommittee,135,3.89E+13
94.99,0.2,0.95,0.96,0.96,32.25,FICA4breast-w,699,2,4,J48,21,3.89E+13
96.43,0.15,0.96,0.99,0.99,32.76,FICA4breast-w,699,2,4,LMT,1574,3.89E+13
96,0.18,0.96,0.99,0.99,32.6,FICA4breast-w,699,2,4,RandomForest,855,3.89E+13
94.42,0.23,0.94,0.92,0.94,32.05,FICA4breast-w,699,2,4,RandomTree,13,3.89E+13
94.99,0.21,0.95,0.95,0.96,32.25,FICA4breast-w,699,2,4,REPTree,11,3.89E+13
71.46,0.45,0.71,0.65,0.68,24.23,FICA4horse-colic,368,2,4,DecisionStump,5,3.89E+13
63.05,0.61,0.49,0.53,0.5,21.31,FICA4horse-colic,368,2,4,LibSVM,191,3.89E+13
73.38,0.42,0.72,0.81,0.78,24.91,FICA4horse-colic,368,2,4,MultilayerPerceptron,1877,3.89E+13
75.27,0.41,0.75,0.81,0.79,25.55,FICA4horse-colic,368,2,4,Logistic,40,3.89E+13
75.26,0.42,0.74,0.81,0.79,25.55,FICA4horse-colic,368,2,4,SimpleLogistic,409,3.89E+13
74.99,0.5,0.74,0.68,0.71,25.4,FICA4horse-colic,368,2,4,SMO,48,3.89E+13
65.21,0.58,0.65,0.62,0.63,22.09,FICA4horse-colic,368,2,4,IBk,11,3.89E+13
68.22,0.47,0.68,0.74,0.71,23.15,FICA4horse-colic,368,2,4,KStar,1075,3.90E+13
71.46,0.44,0.7,0.78,0.76,24.26,FICA4horse-colic,368,2,4,LWL,210,3.90E+13
73.63,0.44,0.73,0.7,0.71,24.97,FICA4horse-colic,368,2,4,BayesNet,7,3.90E+13
76.34,0.42,0.76,0.8,0.78,25.9,FICA4horse-colic,368,2,4,NaiveBayes,4,3.90E+13
76.34,0.42,0.76,0.8,0.78,25.9,FICA4horse-colic,368,2,4,NaiveBayesUpdateable,4,3.90E+13
73.9,0.43,0.73,0.76,0.76,25.08,FICA4horse-colic,368,2,4,AdaBoostM1,71,3.90E+13
74.73,0.43,0.74,0.78,0.76,25.35,FICA4horse-colic,368,2,4,Bagging,95,3.90E+13
63.05,0.48,0.49,0.53,0.5,21.36,FICA4horse-colic,368,2,4,Stacking,6,3.90E+13
75.53,0.42,0.74,0.78,0.76,25.62,FICA4horse-colic,368,2,4,LogitBoost,46,3.90E+13
63.05,0.48,0.49,0.53,0.5,21.36,FICA4horse-colic,368,2,4,Vote,2,3.90E+13
72.55,0.44,0.71,0.7,0.7,24.61,FICA4horse-colic,368,2,4,DecisionTable,40,3.90E+13
73.36,0.44,0.73,0.68,0.7,24.87,FICA4horse-colic,368,2,4,JRip,69,3.90E+13
70.92,0.54,0.71,0.65,0.68,24.02,FICA4horse-colic,368,2,4,OneR,5,3.90E+13
63.05,0.48,0.49,0.53,0.5,21.36,FICA4horse-colic,368,2,4,ZeroR,1,3.90E+13
74.45,0.43,0.74,0.72,0.74,25.25,FICA4horse-colic,368,2,4,PART,13,3.90E+13
66.29,0.49,0.66,0.71,0.7,22.5,FICA4horse-colic,368,2,4,RandomCommittee,139,3.90E+13
72.82,0.44,0.72,0.69,0.71,24.7,FICA4horse-colic,368,2,4,J48,10,3.90E+13
75.26,0.42,0.74,0.8,0.78,25.54,FICA4horse-colic,368,2,4,LMT,586,3.90E+13
74.47,0.42,0.74,0.79,0.77,25.27,FICA4horse-colic,368,2,4,RandomForest,821,3.90E+13
65.49,0.58,0.65,0.61,0.62,22.18,FICA4horse-colic,368,2,4,RandomTree,13,3.90E+13
72.85,0.44,0.72,0.73,0.75,24.72,FICA4horse-colic,368,2,4,REPTree,9,3.90E+13
67.18,0.48,0.66,0.64,0.68,22.8,FICA4molecular-biology-promoters,106,2,4,DecisionStump,1,3.90E+13
73.36,0.45,0.7,0.73,0.75,24.89,FICA4molecular-biology-promoters,106,2,4,LibSVM,34,3.90E+13
87.91,0.27,0.88,0.97,0.97,29.87,FICA4molecular-biology-promoters,106,2,4,MultilayerPerceptron,565,3.90E+13
91.64,0.25,0.92,0.97,0.97,31.12,FICA4molecular-biology-promoters,106,2,4,Logistic,16,3.90E+13
91.64,0.26,0.92,0.98,0.97,31.12,FICA4molecular-biology-promoters,106,2,4,SimpleLogistic,129,3.90E+13
87.91,0.28,0.88,0.85,0.88,29.84,FICA4molecular-biology-promoters,106,2,4,SMO,37,3.90E+13
80.55,0.38,0.8,0.78,0.81,27.32,FICA4molecular-biology-promoters,106,2,4,IBk,2,3.90E+13
77.55,0.38,0.77,0.92,0.9,26.35,FICA4molecular-biology-promoters,106,2,4,KStar,77,3.90E+13
76.55,0.4,0.76,0.9,0.88,26.01,FICA4molecular-biology-promoters,106,2,4,LWL,17,3.90E+13
82.27,0.35,0.82,0.87,0.88,27.94,FICA4molecular-biology-promoters,106,2,4,BayesNet,5,3.90E+13
86.91,0.3,0.87,0.96,0.96,29.52,FICA4molecular-biology-promoters,106,2,4,NaiveBayes,1,3.90E+13
86.91,0.3,0.87,0.96,0.96,29.52,FICA4molecular-biology-promoters,106,2,4,NaiveBayesUpdateable,0,3.90E+13
83.27,0.32,0.83,0.93,0.92,28.29,FICA4molecular-biology-promoters,106,2,4,AdaBoostM1,23,3.90E+13
84.18,0.32,0.84,0.94,0.94,28.6,FICA4molecular-biology-promoters,106,2,4,Bagging,19,3.90E+13
47.27,0.5,0.3,0.5,0.5,16.09,FICA4molecular-biology-promoters,106,2,4,Stacking,3,3.90E+13
84.18,0.31,0.84,0.94,0.92,28.6,FICA4molecular-biology-promoters,106,2,4,LogitBoost,22,3.90E+13
47.27,0.5,0.3,0.5,0.5,16.09,FICA4molecular-biology-promoters,106,2,4,Vote,1,3.90E+13
82.27,0.35,0.82,0.84,0.87,27.93,FICA4molecular-biology-promoters,106,2,4,DecisionTable,14,3.90E+13
82.27,0.37,0.82,0.8,0.84,27.91,FICA4molecular-biology-promoters,106,2,4,JRip,13,3.90E+13
69.82,0.54,0.69,0.66,0.7,23.66,FICA4molecular-biology-promoters,106,2,4,OneR,1,3.90E+13
47.27,0.5,0.3,0.5,0.5,16.09,FICA4molecular-biology-promoters,106,2,4,ZeroR,1,3.90E+13
84.27,0.34,0.84,0.82,0.85,28.6,FICA4molecular-biology-promoters,106,2,4,PART,3,3.90E+13
82.36,0.35,0.82,0.88,0.89,27.97,FICA4molecular-biology-promoters,106,2,4,RandomCommittee,25,3.90E+13
82.36,0.38,0.82,0.82,0.84,27.94,FICA4molecular-biology-promoters,106,2,4,J48,3,3.90E+13
91.64,0.26,0.92,0.98,0.97,31.12,FICA4molecular-biology-promoters,106,2,4,LMT,230,3.90E+13
86,0.29,0.86,0.95,0.95,29.22,FICA4molecular-biology-promoters,106,2,4,RandomForest,146,3.90E+13
75.91,0.45,0.75,0.72,0.76,25.74,FICA4molecular-biology-promoters,106,2,4,RandomTree,2,3.90E+13
85.18,0.33,0.85,0.86,0.88,28.91,FICA4molecular-biology-promoters,106,2,4,REPTree,2,3.90E+13
70.65,0.45,0.67,0.65,0.62,23.94,FICA4breast-cancer,286,2,4,DecisionStump,2,3.90E+13
70.3,0.54,0.58,0.58,0.5,23.75,FICA4breast-cancer,286,2,4,LibSVM,117,3.90E+13
70.3,0.44,0.68,0.78,0.73,23.86,FICA4breast-cancer,286,2,4,MultilayerPerceptron,1475,3.90E+13
72.41,0.42,0.7,0.79,0.73,24.57,FICA4breast-cancer,286,2,4,Logistic,26,3.90E+13
72.06,0.43,0.7,0.8,0.74,24.46,FICA4breast-cancer,286,2,4,SimpleLogistic,325,3.90E+13
72.08,0.53,0.69,0.64,0.6,24.38,FICA4breast-cancer,286,2,4,SMO,52,3.90E+13
68.18,0.56,0.68,0.66,0.63,23.08,FICA4breast-cancer,286,2,4,IBk,7,3.90E+13
66.44,0.5,0.65,0.71,0.63,22.52,FICA4breast-cancer,286,2,4,KStar,621,3.90E+13
72.75,0.44,0.71,0.75,0.68,24.66,FICA4breast-cancer,286,2,4,LWL,126,3.90E+13
70.31,0.45,0.66,0.66,0.63,23.83,FICA4breast-cancer,286,2,4,BayesNet,10,3.90E+13
71.35,0.43,0.69,0.77,0.71,24.21,FICA4breast-cancer,286,2,4,NaiveBayes,3,3.90E+13
71.35,0.43,0.69,0.77,0.71,24.21,FICA4breast-cancer,286,2,4,NaiveBayesUpdateable,4,3.90E+13
71.35,0.44,0.7,0.73,0.68,24.2,FICA4breast-cancer,286,2,4,AdaBoostM1,57,3.90E+13
74.16,0.43,0.71,0.76,0.69,25.14,FICA4breast-cancer,286,2,4,Bagging,67,3.90E+13
70.3,0.46,0.58,0.58,0.5,23.78,FICA4breast-cancer,286,2,4,Stacking,6,3.90E+13
68.9,0.44,0.66,0.75,0.69,23.38,FICA4breast-cancer,286,2,4,LogitBoost,52,3.90E+13
70.3,0.46,0.58,0.58,0.5,23.78,FICA4breast-cancer,286,2,4,Vote,0,3.90E+13
70.65,0.45,0.66,0.64,0.6,23.93,FICA4breast-cancer,286,2,4,DecisionTable,39,3.90E+13
71,0.46,0.67,0.63,0.57,24.04,FICA4breast-cancer,286,2,4,JRip,42,3.90E+13
72.7,0.52,0.71,0.66,0.63,24.6,FICA4breast-cancer,286,2,4,OneR,4,3.90E+13
70.3,0.46,0.58,0.58,0.5,23.78,FICA4breast-cancer,286,2,4,ZeroR,1,3.90E+13
74.16,0.44,0.69,0.67,0.63,25.12,FICA4breast-cancer,286,2,4,PART,8,3.90E+13
68.81,0.49,0.68,0.71,0.66,23.33,FICA4breast-cancer,286,2,4,RandomCommittee,103,3.90E+13
74.51,0.44,0.7,0.66,0.62,25.23,FICA4breast-cancer,286,2,4,J48,7,3.90E+13
70.99,0.43,0.68,0.79,0.73,24.1,FICA4breast-cancer,286,2,4,LMT,422,3.90E+13
72.34,0.44,0.7,0.77,0.7,24.53,FICA4breast-cancer,286,2,4,RandomForest,632,3.90E+13
63.6,0.59,0.64,0.63,0.58,21.53,FICA4breast-cancer,286,2,4,RandomTree,10,3.90E+13
73.07,0.44,0.7,0.7,0.65,24.76,FICA4breast-cancer,286,2,4,REPTree,7,3.90E+13
96.57,0.13,0.97,0.95,0.96,32.8,FICA4bankrupt_qualitative,175,2,4,DecisionStump,2,3.90E+13
59.97,0.63,0.45,0.52,0.5,20.28,FICA4bankrupt_qualitative,175,2,4,LibSVM,63,3.90E+13
97.16,0.13,0.97,0.99,0.98,33,FICA4bankrupt_qualitative,175,2,4,MultilayerPerceptron,898,3.90E+13
97.12,0.13,0.97,0.99,0.99,32.99,FICA4bankrupt_qualitative,175,2,4,Logistic,33,3.90E+13
97.12,0.15,0.97,0.99,0.99,32.99,FICA4bankrupt_qualitative,175,2,4,SimpleLogistic,200,3.90E+13
97.71,0.1,0.98,0.97,0.97,33.2,FICA4bankrupt_qualitative,175,2,4,SMO,38,3.90E+13
95.42,0.18,0.95,0.95,0.96,32.4,FICA4bankrupt_qualitative,175,2,4,IBk,4,3.90E+13
94.28,0.19,0.94,0.97,0.97,32.02,FICA4bankrupt_qualitative,175,2,4,KStar,207,3.90E+13
96.57,0.13,0.97,0.97,0.96,32.8,FICA4bankrupt_qualitative,175,2,4,LWL,41,3.90E+13
94.8,0.15,0.95,0.96,0.96,32.21,FICA4bankrupt_qualitative,175,2,4,BayesNet,6,3.90E+13
97.71,0.12,0.98,0.98,0.98,33.19,FICA4bankrupt_qualitative,175,2,4,NaiveBayes,2,3.90E+13
97.71,0.12,0.98,0.98,0.98,33.19,FICA4bankrupt_qualitative,175,2,4,NaiveBayesUpdateable,2,3.90E+13
96.57,0.14,0.97,0.98,0.98,32.8,FICA4bankrupt_qualitative,175,2,4,AdaBoostM1,31,3.90E+13
97.12,0.14,0.97,0.96,0.96,32.98,FICA4bankrupt_qualitative,175,2,4,Bagging,21,3.90E+13
59.97,0.49,0.45,0.52,0.5,20.33,FICA4bankrupt_qualitative,175,2,4,Stacking,4,3.90E+13
96.57,0.14,0.97,0.98,0.99,32.81,FICA4bankrupt_qualitative,175,2,4,LogitBoost,24,3.90E+13
59.97,0.49,0.45,0.52,0.5,20.33,FICA4bankrupt_qualitative,175,2,4,Vote,1,3.90E+13
95.39,0.15,0.95,0.95,0.96,32.4,FICA4bankrupt_qualitative,175,2,4,DecisionTable,22,3.90E+13
95.39,0.17,0.95,0.93,0.95,32.39,FICA4bankrupt_qualitative,175,2,4,JRip,11,3.90E+13
95.95,0.15,0.96,0.94,0.95,32.58,FICA4bankrupt_qualitative,175,2,4,OneR,3,3.90E+13
59.97,0.49,0.45,0.52,0.5,20.33,FICA4bankrupt_qualitative,175,2,4,ZeroR,0,3.90E+13
96.01,0.14,0.96,0.94,0.95,32.61,FICA4bankrupt_qualitative,175,2,4,PART,4,3.90E+13
94.25,0.18,0.94,0.93,0.94,32,FICA4bankrupt_qualitative,175,2,4,RandomCommittee,29,3.90E+13
96.57,0.13,0.97,0.95,0.96,32.8,FICA4bankrupt_qualitative,175,2,4,J48,4,3.90E+13
97.12,0.15,0.97,0.99,0.99,32.99,FICA4bankrupt_qualitative,175,2,4,LMT,274,3.90E+13
94.84,0.16,0.95,0.97,0.97,32.22,FICA4bankrupt_qualitative,175,2,4,RandomForest,170,3.90E+13
93.07,0.21,0.93,0.91,0.93,31.6,FICA4bankrupt_qualitative,175,2,4,RandomTree,4,3.90E+13
96.57,0.13,0.97,0.95,0.96,32.8,FICA4bankrupt_qualitative,175,2,4,REPTree,4,3.90E+13
67.41,0.47,0.67,0.63,0.67,22.87,FICA4heart-stalog,270,2,4,DecisionStump,3,3.90E+13
55.56,0.67,0.4,0.51,0.5,18.8,FICA4heart-stalog,270,2,4,LibSVM,125,3.90E+13
80,0.38,0.8,0.88,0.88,27.17,FICA4heart-stalog,270,2,4,MultilayerPerceptron,1389,3.90E+13
83.33,0.34,0.83,0.91,0.9,28.3,FICA4heart-stalog,270,2,4,Logistic,32,3.90E+13
83.33,0.35,0.83,0.91,0.9,28.29,FICA4heart-stalog,270,2,4,SimpleLogistic,302,3.90E+13
84.81,0.37,0.85,0.8,0.84,28.76,FICA4heart-stalog,270,2,4,SMO,43,3.90E+13
80,0.43,0.8,0.75,0.8,27.12,FICA4heart-stalog,270,2,4,IBk,7,3.90E+13
77.78,0.4,0.78,0.87,0.86,26.41,FICA4heart-stalog,270,2,4,KStar,558,3.90E+13
71.48,0.43,0.71,0.84,0.84,24.3,FICA4heart-stalog,270,2,4,LWL,117,3.90E+13
80,0.37,0.8,0.84,0.86,27.16,FICA4heart-stalog,270,2,4,BayesNet,6,3.90E+13
84.07,0.35,0.84,0.89,0.89,28.54,FICA4heart-stalog,270,2,4,NaiveBayes,2,3.90E+13
84.07,0.35,0.84,0.89,0.89,28.54,FICA4heart-stalog,270,2,4,NaiveBayesUpdateable,3,3.90E+13
80.37,0.36,0.8,0.87,0.88,27.3,FICA4heart-stalog,270,2,4,AdaBoostM1,51,3.90E+13
83.33,0.34,0.83,0.9,0.9,28.3,FICA4heart-stalog,270,2,4,Bagging,61,3.90E+13
55.56,0.5,0.4,0.51,0.5,18.85,FICA4heart-stalog,270,2,4,Stacking,5,3.90E+13
79.63,0.37,0.8,0.87,0.87,27.04,FICA4heart-stalog,270,2,4,LogitBoost,45,3.90E+13
55.56,0.5,0.4,0.51,0.5,18.85,FICA4heart-stalog,270,2,4,Vote,2,3.90E+13
78.89,0.38,0.79,0.82,0.84,26.78,FICA4heart-stalog,270,2,4,DecisionTable,39,3.90E+13
81.11,0.39,0.81,0.77,0.81,27.51,FICA4heart-stalog,270,2,4,JRip,42,3.90E+13
71.11,0.53,0.71,0.65,0.71,24.09,FICA4heart-stalog,270,2,4,OneR,4,3.90E+13
55.56,0.5,0.4,0.51,0.5,18.85,FICA4heart-stalog,270,2,4,ZeroR,0,3.90E+13
82.96,0.36,0.82,0.82,0.85,28.15,FICA4heart-stalog,270,2,4,PART,11,3.90E+13
81.85,0.37,0.82,0.86,0.88,27.79,FICA4heart-stalog,270,2,4,RandomCommittee,72,3.90E+13
83.7,0.37,0.84,0.81,0.84,28.39,FICA4heart-stalog,270,2,4,J48,10,3.90E+13
83.33,0.35,0.83,0.91,0.9,28.29,FICA4heart-stalog,270,2,4,LMT,457,3.90E+13
84.07,0.34,0.84,0.91,0.9,28.55,FICA4heart-stalog,270,2,4,RandomForest,459,3.90E+13
75.93,0.48,0.76,0.71,0.76,25.73,FICA4heart-stalog,270,2,4,RandomTree,7,3.90E+13
80,0.39,0.8,0.81,0.83,27.15,FICA4heart-stalog,270,2,4,REPTree,5,3.90E+13
55,0.42,0.42,0.53,0.68,18.75,FICA4lung-cancer,32,3,4,DecisionStump,1,3.90E+13
40,0.63,0.24,0.36,0.5,13.62,FICA4lung-cancer,32,3,4,LibSVM,12,3.90E+13
47.5,0.48,0.39,0.83,0.8,16.27,FICA4lung-cancer,32,3,4,MultilayerPerceptron,206,3.90E+13
63.33,0.43,0.54,0.86,0.83,21.58,FICA4lung-cancer,32,3,4,Logistic,11,3.90E+13
50.83,0.45,0.41,0.78,0.73,17.37,FICA4lung-cancer,32,3,4,SimpleLogistic,71,3.90E+13
44.17,0.45,0.31,0.64,0.74,15.15,FICA4lung-cancer,32,3,4,SMO,95,3.90E+13
43.33,0.57,0.34,0.51,0.58,14.78,FICA4lung-cancer,32,3,4,IBk,1,3.90E+13
52.5,0.49,0.44,0.81,0.78,17.93,FICA4lung-cancer,32,3,4,KStar,7,3.90E+13
47.5,0.46,0.39,0.76,0.71,16.25,FICA4lung-cancer,32,3,4,LWL,3,3.90E+13
55,0.42,0.42,0.53,0.68,18.75,FICA4lung-cancer,32,3,4,BayesNet,3,3.90E+13
60,0.41,0.52,0.79,0.75,20.45,FICA4lung-cancer,32,3,4,NaiveBayes,0,3.90E+13
60,0.41,0.52,0.79,0.75,20.45,FICA4lung-cancer,32,3,4,NaiveBayesUpdateable,1,3.90E+13
51.67,0.43,0.41,0.53,0.63,17.62,FICA4lung-cancer,32,3,4,AdaBoostM1,7,3.90E+13
39.17,0.46,0.31,0.68,0.64,13.45,FICA4lung-cancer,32,3,4,Bagging,10,3.90E+13
40,0.47,0.24,0.36,0.5,13.68,FICA4lung-cancer,32,3,4,Stacking,3,3.90E+13
55.83,0.49,0.44,0.7,0.62,18.99,FICA4lung-cancer,32,3,4,LogitBoost,21,3.90E+13
40,0.47,0.24,0.36,0.5,13.68,FICA4lung-cancer,32,3,4,Vote,1,3.90E+13
51.67,0.44,0.38,0.49,0.63,17.62,FICA4lung-cancer,32,3,4,DecisionTable,8,3.90E+13
43.33,0.51,0.31,0.51,0.57,14.8,FICA4lung-cancer,32,3,4,JRip,5,3.90E+13
41.67,0.59,0.32,0.48,0.57,14.22,FICA4lung-cancer,32,3,4,OneR,1,3.90E+13
40,0.47,0.24,0.36,0.5,13.68,FICA4lung-cancer,32,3,4,ZeroR,0,3.90E+13
34.17,0.6,0.3,0.53,0.52,11.7,FICA4lung-cancer,32,3,4,PART,3,3.90E+13
50,0.5,0.44,0.68,0.64,17.05,FICA4lung-cancer,32,3,4,RandomCommittee,18,3.90E+13
47.5,0.55,0.4,0.57,0.59,16.18,FICA4lung-cancer,32,3,4,J48,3,3.90E+13
50.83,0.45,0.41,0.78,0.73,17.37,FICA4lung-cancer,32,3,4,LMT,120,3.90E+13
38.33,0.46,0.3,0.72,0.65,13.18,FICA4lung-cancer,32,3,4,RandomForest,71,3.90E+13
44.17,0.6,0.36,0.52,0.59,15.05,FICA4lung-cancer,32,3,4,RandomTree,2,3.90E+13
35,0.51,0.22,0.39,0.48,11.99,FICA4lung-cancer,32,3,4,REPTree,1,3.90E+13
