"instan","classes","FSize","LCoef01","LCoef02","LCoef03","LCoef12","LCoef13","LCoef23","skew0","skew1","skew2","skew3","kurtosis0","kurtosis1","kurtosis2","kurtosis3","nCEntropy","entroC","toCorr","AdaBoostM1","Bagging","BayesNet","DecisionStump","DecisionTable","IBk","J48","JRip","KStar","LibSVM","LMT","Logistic","LogitBoost","LWL","MultilayerPerceptron","NaiveBayes","NaiveBayesUpdateable","OneR","PART","RandomCommittee","RandomForest","RandomTree","REPTree","SimpleLogistic","SMO","Stacking","Vote","ZeroR","CPUtime"
5000,3,181.104,-0.111213644,0.625527077,-0.001289197,-0.031567037,0.063351576,1.127383967,0.164771903,1.13454192,0.041147214,-0.001692847,-1.708973251,-1.041628955,0.074365627,-6.87e-05,0.930755353,0.864857636,12.31191909,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1074.77197
5000,3,181.104,-0.111213644,0.625527077,-0.001289197,-0.031567037,0.063351576,1.127383967,0.164771903,1.13454192,0.041147214,-0.001692847,-1.708973251,-1.041628955,0.074365627,-6.87e-05,0.930755353,0.864857636,12.31191909,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1375.64624
5000,3,181.104,-0.111213644,0.625527077,-0.001289197,-0.031567037,0.063351576,1.127383967,0.164771903,1.13454192,0.041147214,-0.001692847,-1.708973251,-1.041628955,0.074365627,-6.87e-05,0.930755353,0.864857636,12.31191909,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1428.59253
5000,3,181.104,-0.111213644,0.625527077,-0.001289197,-0.031567037,0.063351576,1.127383967,0.164771903,1.13454192,0.041147214,-0.001692847,-1.708973251,-1.041628955,0.074365627,-6.87e-05,0.930755353,0.864857636,12.31191909,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1428.73633
5000,3,181.104,-0.111213644,0.625527077,-0.001289197,-0.031567037,0.063351576,1.127383967,0.164771903,1.13454192,0.041147214,-0.001692847,-1.708973251,-1.041628955,0.074365627,-6.87e-05,0.930755353,0.864857636,12.31191909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1428.80188
5000,3,181.104,-0.111213644,0.625527077,-0.001289197,-0.031567037,0.063351576,1.127383967,0.164771903,1.13454192,0.041147214,-0.001692847,-1.708973251,-1.041628955,0.074365627,-6.87e-05,0.930755353,0.864857636,12.31191909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1428.8678
5000,3,181.104,-0.111213644,0.625527077,-0.001289197,-0.031567037,0.063351576,1.127383967,0.164771903,1.13454192,0.041147214,-0.001692847,-1.708973251,-1.041628955,0.074365627,-6.87e-05,0.930755353,0.864857636,12.31191909,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1429.92896
5000,3,181.104,-0.111213644,0.625527077,-0.001289197,-0.031567037,0.063351576,1.127383967,0.164771903,1.13454192,0.041147214,-0.001692847,-1.708973251,-1.041628955,0.074365627,-6.87e-05,0.930755353,0.864857636,12.31191909,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1431.56201
5000,3,181.104,-0.111213644,0.625527077,-0.001289197,-0.031567037,0.063351576,1.127383967,0.164771903,1.13454192,0.041147214,-0.001692847,-1.708973251,-1.041628955,0.074365627,-6.87e-05,0.930755353,0.864857636,12.31191909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1431.63147
5000,3,181.104,-0.111213644,0.625527077,-0.001289197,-0.031567037,0.063351576,1.127383967,0.164771903,1.13454192,0.041147214,-0.001692847,-1.708973251,-1.041628955,0.074365627,-6.87e-05,0.930755353,0.864857636,12.31191909,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1433.1178
5000,3,181.104,-0.111213644,0.625527077,-0.001289197,-0.031567037,0.063351576,1.127383967,0.164771903,1.13454192,0.041147214,-0.001692847,-1.708973251,-1.041628955,0.074365627,-6.87e-05,0.930755353,0.864857636,12.31191909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1433.13098
5000,3,181.104,-0.111213644,0.625527077,-0.001289197,-0.031567037,0.063351576,1.127383967,0.164771903,1.13454192,0.041147214,-0.001692847,-1.708973251,-1.041628955,0.074365627,-6.87e-05,0.930755353,0.864857636,12.31191909,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1433.75085
5000,3,181.104,-0.111213644,0.625527077,-0.001289197,-0.031567037,0.063351576,1.127383967,0.164771903,1.13454192,0.041147214,-0.001692847,-1.708973251,-1.041628955,0.074365627,-6.87e-05,0.930755353,0.864857636,12.31191909,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1437.16455
5000,3,181.104,-0.111213644,0.625527077,-0.001289197,-0.031567037,0.063351576,1.127383967,0.164771903,1.13454192,0.041147214,-0.001692847,-1.708973251,-1.041628955,0.074365627,-6.87e-05,0.930755353,0.864857636,12.31191909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1437.23022
5000,3,181.104,-0.111213644,0.625527077,-0.001289197,-0.031567037,0.063351576,1.127383967,0.164771903,1.13454192,0.041147214,-0.001692847,-1.708973251,-1.041628955,0.074365627,-6.87e-05,0.930755353,0.864857636,12.31191909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1437.23804
5000,3,181.104,-0.111213644,0.625527077,-0.001289197,-0.031567037,0.063351576,1.127383967,0.164771903,1.13454192,0.041147214,-0.001692847,-1.708973251,-1.041628955,0.074365627,-6.87e-05,0.930755353,0.864857636,12.31191909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1437.85364
5000,3,181.104,-0.111213644,0.625527077,-0.001289197,-0.031567037,0.063351576,1.127383967,0.164771903,1.13454192,0.041147214,-0.001692847,-1.708973251,-1.041628955,0.074365627,-6.87e-05,0.930755353,0.864857636,12.31191909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1440.34631
5000,3,181.104,-0.111213644,0.625527077,-0.001289197,-0.031567037,0.063351576,1.127383967,0.164771903,1.13454192,0.041147214,-0.001692847,-1.708973251,-1.041628955,0.074365627,-6.87e-05,0.930755353,0.864857636,12.31191909,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440.66809
5000,3,181.104,-0.111213644,0.625527077,-0.001289197,-0.031567037,0.063351576,1.127383967,0.164771903,1.13454192,0.041147214,-0.001692847,-1.708973251,-1.041628955,0.074365627,-6.87e-05,0.930755353,0.864857636,12.31191909,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1461.16064
5000,3,181.104,-0.111213644,0.625527077,-0.001289197,-0.031567037,0.063351576,1.127383967,0.164771903,1.13454192,0.041147214,-0.001692847,-1.708973251,-1.041628955,0.074365627,-6.87e-05,0.930755353,0.864857636,12.31191909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1476.43396
5000,3,181.104,-0.111213644,0.625527077,-0.001289197,-0.031567037,0.063351576,1.127383967,0.164771903,1.13454192,0.041147214,-0.001692847,-1.708973251,-1.041628955,0.074365627,-6.87e-05,0.930755353,0.864857636,12.31191909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1476.69409
5000,3,181.104,-0.111213644,0.625527077,-0.001289197,-0.031567037,0.063351576,1.127383967,0.164771903,1.13454192,0.041147214,-0.001692847,-1.708973251,-1.041628955,0.074365627,-6.87e-05,0.930755353,0.864857636,12.31191909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1476.87463
