"instan","classes","FSize","LCoef01","LCoef02","LCoef03","LCoef12","LCoef13","LCoef23","skew0","skew1","skew2","skew3","kurtosis0","kurtosis1","kurtosis2","kurtosis3","nCEntropy","entroC","toCorr","AdaBoostM1","Bagging","BayesNet","DecisionStump","DecisionTable","IBk","J48","JRip","KStar","LibSVM","LMT","Logistic","LogitBoost","LWL","MultilayerPerceptron","NaiveBayes","NaiveBayesUpdateable","OneR","PART","RandomCommittee","RandomForest","RandomTree","REPTree","SimpleLogistic","SMO","Stacking","Vote","ZeroR","CPUtime","CPUtrans","CPUPred"
366,6,14.28,-5.5510687673864e-16,2.43880451890706e-16,-3.73013192563882e-17,-4.81790508808503e-17,1.43900330682895e-15,2.52549899605621e-16,0.654065496963905,-0.0390001144709721,-2.40854555680041,-0.557521773408276,-0.528276661038937,-1.56524755094809,6.75873621790945,-0.189832797809584,0.723254977776232,1.67934605266577,6.20864249924675,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2859.03491,19.5591819130833,14.6161213803734
366,6,14.28,-5.5510687673864e-16,2.43880451890706e-16,-3.73013192563882e-17,-4.81790508808503e-17,1.43900330682895e-15,2.52549899605621e-16,0.654065496963905,-0.0390001144709721,-2.40854555680041,-0.557521773408276,-0.528276661038937,-1.56524755094809,6.75873621790945,-0.189832797809584,0.723254977776232,1.67934605266577,6.20864249924675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2862.67896,19.5654392200001,14.6161213803734
366,6,14.28,-5.5510687673864e-16,2.43880451890706e-16,-3.73013192563882e-17,-4.81790508808503e-17,1.43900330682895e-15,2.52549899605621e-16,0.654065496963905,-0.0390001144709721,-2.40854555680041,-0.557521773408276,-0.528276661038937,-1.56524755094809,6.75873621790945,-0.189832797809584,0.723254977776232,1.67934605266577,6.20864249924675,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2862.0249,19.564316583476,14.6161213803734
366,6,14.28,-5.5510687673864e-16,2.43880451890706e-16,-3.73013192563882e-17,-4.81790508808503e-17,1.43900330682895e-15,2.52549899605621e-16,0.654065496963905,-0.0390001144709721,-2.40854555680041,-0.557521773408276,-0.528276661038937,-1.56524755094809,6.75873621790945,-0.189832797809584,0.723254977776232,1.67934605266577,6.20864249924675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2859.36694,19.5597523157999,14.6161213803734
366,6,14.28,-5.5510687673864e-16,2.43880451890706e-16,-3.73013192563882e-17,-4.81790508808503e-17,1.43900330682895e-15,2.52549899605621e-16,0.654065496963905,-0.0390001144709721,-2.40854555680041,-0.557521773408276,-0.528276661038937,-1.56524755094809,6.75873621790945,-0.189832797809584,0.723254977776232,1.67934605266577,6.20864249924675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2862.66602,19.5654170116168,14.6161213803734
366,6,14.28,-5.5510687673864e-16,2.43880451890706e-16,-3.73013192563882e-17,-4.81790508808503e-17,1.43900330682895e-15,2.52549899605621e-16,0.654065496963905,-0.0390001144709721,-2.40854555680041,-0.557521773408276,-0.528276661038937,-1.56524755094809,6.75873621790945,-0.189832797809584,0.723254977776232,1.67934605266577,6.20864249924675,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2849.1438,19.5421653717849,14.6161213803734
366,6,14.28,-5.5510687673864e-16,2.43880451890706e-16,-3.73013192563882e-17,-4.81790508808503e-17,1.43900330682895e-15,2.52549899605621e-16,0.654065496963905,-0.0390001144709721,-2.40854555680041,-0.557521773408276,-0.528276661038937,-1.56524755094809,6.75873621790945,-0.189832797809584,0.723254977776232,1.67934605266577,6.20864249924675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2859.01636,19.5591500440071,14.6161213803734
366,6,14.28,-5.5510687673864e-16,2.43880451890706e-16,-3.73013192563882e-17,-4.81790508808503e-17,1.43900330682895e-15,2.52549899605621e-16,0.654065496963905,-0.0390001144709721,-2.40854555680041,-0.557521773408276,-0.528276661038937,-1.56524755094809,6.75873621790945,-0.189832797809584,0.723254977776232,1.67934605266577,6.20864249924675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2859.56738,19.5600966310858,14.6161213803734
366,6,14.28,-5.5510687673864e-16,2.43880451890706e-16,-3.73013192563882e-17,-4.81790508808503e-17,1.43900330682895e-15,2.52549899605621e-16,0.654065496963905,-0.0390001144709721,-2.40854555680041,-0.557521773408276,-0.528276661038937,-1.56524755094809,6.75873621790945,-0.189832797809584,0.723254977776232,1.67934605266577,6.20864249924675,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2859.3645,19.5597481242556,14.6161213803734
366,6,14.28,-5.5510687673864e-16,2.43880451890706e-16,-3.73013192563882e-17,-4.81790508808503e-17,1.43900330682895e-15,2.52549899605621e-16,0.654065496963905,-0.0390001144709721,-2.40854555680041,-0.557521773408276,-0.528276661038937,-1.56524755094809,6.75873621790945,-0.189832797809584,0.723254977776232,1.67934605266577,6.20864249924675,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2857.49243,19.5565313526063,14.6161213803734
366,6,14.28,-5.5510687673864e-16,2.43880451890706e-16,-3.73013192563882e-17,-4.81790508808503e-17,1.43900330682895e-15,2.52549899605621e-16,0.654065496963905,-0.0390001144709721,-2.40854555680041,-0.557521773408276,-0.528276661038937,-1.56524755094809,6.75873621790945,-0.189832797809584,0.723254977776232,1.67934605266577,6.20864249924675,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2858.66382,19.558544345491,14.6161213803734
366,6,14.28,-5.5510687673864e-16,2.43880451890706e-16,-3.73013192563882e-17,-4.81790508808503e-17,1.43900330682895e-15,2.52549899605621e-16,0.654065496963905,-0.0390001144709721,-2.40854555680041,-0.557521773408276,-0.528276661038937,-1.56524755094809,6.75873621790945,-0.189832797809584,0.723254977776232,1.67934605266577,6.20864249924675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2856.96021,19.5556165329704,14.6161213803734
366,6,14.28,-5.5510687673864e-16,2.43880451890706e-16,-3.73013192563882e-17,-4.81790508808503e-17,1.43900330682895e-15,2.52549899605621e-16,0.654065496963905,-0.0390001144709721,-2.40854555680041,-0.557521773408276,-0.528276661038937,-1.56524755094809,6.75873621790945,-0.189832797809584,0.723254977776232,1.67934605266577,6.20864249924675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2857.48169,19.5565128932368,14.6161213803734
366,6,14.28,-5.5510687673864e-16,2.43880451890706e-16,-3.73013192563882e-17,-4.81790508808503e-17,1.43900330682895e-15,2.52549899605621e-16,0.654065496963905,-0.0390001144709721,-2.40854555680041,-0.557521773408276,-0.528276661038937,-1.56524755094809,6.75873621790945,-0.189832797809584,0.723254977776232,1.67934605266577,6.20864249924675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2859.11206,19.5593144557414,14.6161213803734
366,6,14.28,-5.5510687673864e-16,2.43880451890706e-16,-3.73013192563882e-17,-4.81790508808503e-17,1.43900330682895e-15,2.52549899605621e-16,0.654065496963905,-0.0390001144709721,-2.40854555680041,-0.557521773408276,-0.528276661038937,-1.56524755094809,6.75873621790945,-0.189832797809584,0.723254977776232,1.67934605266577,6.20864249924675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2862.6875,19.5654538768026,14.6161213803734
366,6,14.28,-5.5510687673864e-16,2.43880451890706e-16,-3.73013192563882e-17,-4.81790508808503e-17,1.43900330682895e-15,2.52549899605621e-16,0.654065496963905,-0.0390001144709721,-2.40854555680041,-0.557521773408276,-0.528276661038937,-1.56524755094809,6.75873621790945,-0.189832797809584,0.723254977776232,1.67934605266577,6.20864249924675,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2858.99316,19.5591101859539,14.6161213803734
366,6,14.28,-5.5510687673864e-16,2.43880451890706e-16,-3.73013192563882e-17,-4.81790508808503e-17,1.43900330682895e-15,2.52549899605621e-16,0.654065496963905,-0.0390001144709721,-2.40854555680041,-0.557521773408276,-0.528276661038937,-1.56524755094809,6.75873621790945,-0.189832797809584,0.723254977776232,1.67934605266577,6.20864249924675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2859.02441,19.5591638740039,14.6161213803734
366,6,14.28,-5.5510687673864e-16,2.43880451890706e-16,-3.73013192563882e-17,-4.81790508808503e-17,1.43900330682895e-15,2.52549899605621e-16,0.654065496963905,-0.0390001144709721,-2.40854555680041,-0.557521773408276,-0.528276661038937,-1.56524755094809,6.75873621790945,-0.189832797809584,0.723254977776232,1.67934605266577,6.20864249924675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2859.59106,19.56013730725,14.6161213803734
366,6,14.28,-5.5510687673864e-16,2.43880451890706e-16,-3.73013192563882e-17,-4.81790508808503e-17,1.43900330682895e-15,2.52549899605621e-16,0.654065496963905,-0.0390001144709721,-2.40854555680041,-0.557521773408276,-0.528276661038937,-1.56524755094809,6.75873621790945,-0.189832797809584,0.723254977776232,1.67934605266577,6.20864249924675,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2859.71216,19.5603453217657,14.6161213803734
366,6,14.28,-5.5510687673864e-16,2.43880451890706e-16,-3.73013192563882e-17,-4.81790508808503e-17,1.43900330682895e-15,2.52549899605621e-16,0.654065496963905,-0.0390001144709721,-2.40854555680041,-0.557521773408276,-0.528276661038937,-1.56524755094809,6.75873621790945,-0.189832797809584,0.723254977776232,1.67934605266577,6.20864249924675,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2859.55981,19.5600836277112,14.6161213803734
366,6,14.28,-5.5510687673864e-16,2.43880451890706e-16,-3.73013192563882e-17,-4.81790508808503e-17,1.43900330682895e-15,2.52549899605621e-16,0.654065496963905,-0.0390001144709721,-2.40854555680041,-0.557521773408276,-0.528276661038937,-1.56524755094809,6.75873621790945,-0.189832797809584,0.723254977776232,1.67934605266577,6.20864249924675,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2855.7915,19.5536071881034,14.6161213803734
366,6,14.28,-5.5510687673864e-16,2.43880451890706e-16,-3.73013192563882e-17,-4.81790508808503e-17,1.43900330682895e-15,2.52549899605621e-16,0.654065496963905,-0.0390001144709721,-2.40854555680041,-0.557521773408276,-0.528276661038937,-1.56524755094809,6.75873621790945,-0.189832797809584,0.723254977776232,1.67934605266577,6.20864249924675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2854.79541,19.5518941067676,14.6161213803734
366,6,14.28,-5.5510687673864e-16,2.43880451890706e-16,-3.73013192563882e-17,-4.81790508808503e-17,1.43900330682895e-15,2.52549899605621e-16,0.654065496963905,-0.0390001144709721,-2.40854555680041,-0.557521773408276,-0.528276661038937,-1.56524755094809,6.75873621790945,-0.189832797809584,0.723254977776232,1.67934605266577,6.20864249924675,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2858.99829,19.5591189994164,14.6161213803734
366,6,14.28,-5.5510687673864e-16,2.43880451890706e-16,-3.73013192563882e-17,-4.81790508808503e-17,1.43900330682895e-15,2.52549899605621e-16,0.654065496963905,-0.0390001144709721,-2.40854555680041,-0.557521773408276,-0.528276661038937,-1.56524755094809,6.75873621790945,-0.189832797809584,0.723254977776232,1.67934605266577,6.20864249924675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2859.69556,19.5603168082191,14.6161213803734
366,6,14.28,-5.5510687673864e-16,2.43880451890706e-16,-3.73013192563882e-17,-4.81790508808503e-17,1.43900330682895e-15,2.52549899605621e-16,0.654065496963905,-0.0390001144709721,-2.40854555680041,-0.557521773408276,-0.528276661038937,-1.56524755094809,6.75873621790945,-0.189832797809584,0.723254977776232,1.67934605266577,6.20864249924675,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2849.37866,19.5425699693286,14.6161213803734
768,2,29.24,2.59364770101497e-16,1.16305356345861e-16,2.54444453877247e-16,5.33816080784317e-17,-9.19238233218123e-17,-9.3942056752119e-16,-0.180512383432458,0.550537082496928,0.633622205046553,0.720567442329125,0.839981181180071,-0.504198153652804,1.28159313566442,2.07130997740011,0.278281166856205,0.644846776268127,6.88550039419518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2536.99243,18.9791529930601,11.9151800910296
768,2,29.24,2.59364770101497e-16,1.16305356345861e-16,2.54444453877247e-16,5.33816080784317e-17,-9.19238233218123e-17,-9.3942056752119e-16,-0.180512383432458,0.550537082496928,0.633622205046553,0.720567442329125,0.839981181180071,-0.504198153652804,1.28159313566442,2.07130997740011,0.278281166856205,0.644846776268127,6.88550039419518,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2536.95703,18.9790860739204,12.8442766690435
768,2,29.24,2.59364770101497e-16,1.16305356345861e-16,2.54444453877247e-16,5.33816080784317e-17,-9.19238233218123e-17,-9.3942056752119e-16,-0.180512383432458,0.550537082496928,0.633622205046553,0.720567442329125,0.839981181180071,-0.504198153652804,1.28159313566442,2.07130997740011,0.278281166856205,0.644846776268127,6.88550039419518,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2539.58643,18.9840545842411,13.9684352577886
768,2,29.24,2.59364770101497e-16,1.16305356345861e-16,2.54444453877247e-16,5.33816080784317e-17,-9.19238233218123e-17,-9.3942056752119e-16,-0.180512383432458,0.550537082496928,0.633622205046553,0.720567442329125,0.839981181180071,-0.504198153652804,1.28159313566442,2.07130997740011,0.278281166856205,0.644846776268127,6.88550039419518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2537.35107,18.9798309136626,13.9684352577886
768,2,29.24,2.59364770101497e-16,1.16305356345861e-16,2.54444453877247e-16,5.33816080784317e-17,-9.19238233218123e-17,-9.3942056752119e-16,-0.180512383432458,0.550537082496928,0.633622205046553,0.720567442329125,0.839981181180071,-0.504198153652804,1.28159313566442,2.07130997740011,0.278281166856205,0.644846776268127,6.88550039419518,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2537.68555,18.9804630966542,13.9684352577886
768,2,29.24,2.59364770101497e-16,1.16305356345861e-16,2.54444453877247e-16,5.33816080784317e-17,-9.19238233218123e-17,-9.3942056752119e-16,-0.180512383432458,0.550537082496928,0.633622205046553,0.720567442329125,0.839981181180071,-0.504198153652804,1.28159313566442,2.07130997740011,0.278281166856205,0.644846776268127,6.88550039419518,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2524.27295,18.955060223653,13.9684352577886
768,2,29.24,2.59364770101497e-16,1.16305356345861e-16,2.54444453877247e-16,5.33816080784317e-17,-9.19238233218123e-17,-9.3942056752119e-16,-0.180512383432458,0.550537082496928,0.633622205046553,0.720567442329125,0.839981181180071,-0.504198153652804,1.28159313566442,2.07130997740011,0.278281166856205,0.644846776268127,6.88550039419518,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2538.10571,18.9812571244374,13.9684352577886
768,2,29.24,2.59364770101497e-16,1.16305356345861e-16,2.54444453877247e-16,5.33816080784317e-17,-9.19238233218123e-17,-9.3942056752119e-16,-0.180512383432458,0.550537082496928,0.633622205046553,0.720567442329125,0.839981181180071,-0.504198153652804,1.28159313566442,2.07130997740011,0.278281166856205,0.644846776268127,6.88550039419518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2537.69531,18.980481542514,13.9684352577886
768,2,29.24,2.59364770101497e-16,1.16305356345861e-16,2.54444453877247e-16,5.33816080784317e-17,-9.19238233218123e-17,-9.3942056752119e-16,-0.180512383432458,0.550537082496928,0.633622205046553,0.720567442329125,0.839981181180071,-0.504198153652804,1.28159313566442,2.07130997740011,0.278281166856205,0.644846776268127,6.88550039419518,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2536.97559,18.9791211593026,13.9684352577886
768,2,29.24,2.59364770101497e-16,1.16305356345861e-16,2.54444453877247e-16,5.33816080784317e-17,-9.19238233218123e-17,-9.3942056752119e-16,-0.180512383432458,0.550537082496928,0.633622205046553,0.720567442329125,0.839981181180071,-0.504198153652804,1.28159313566442,2.07130997740011,0.278281166856205,0.644846776268127,6.88550039419518,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2530.52661,18.9669177820073,13.9684352577886
768,2,29.24,2.59364770101497e-16,1.16305356345861e-16,2.54444453877247e-16,5.33816080784317e-17,-9.19238233218123e-17,-9.3942056752119e-16,-0.180512383432458,0.550537082496928,0.633622205046553,0.720567442329125,0.839981181180071,-0.504198153652804,1.28159313566442,2.07130997740011,0.278281166856205,0.644846776268127,6.88550039419518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2541.65869,18.9879674247073,13.9684352577886
768,2,29.24,2.59364770101497e-16,1.16305356345861e-16,2.54444453877247e-16,5.33816080784317e-17,-9.19238233218123e-17,-9.3942056752119e-16,-0.180512383432458,0.550537082496928,0.633622205046553,0.720567442329125,0.839981181180071,-0.504198153652804,1.28159313566442,2.07130997740011,0.278281166856205,0.644846776268127,6.88550039419518,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2535.89453,18.9770772067735,13.9684352577886
768,2,29.24,2.59364770101497e-16,1.16305356345861e-16,2.54444453877247e-16,5.33816080784317e-17,-9.19238233218123e-17,-9.3942056752119e-16,-0.180512383432458,0.550537082496928,0.633622205046553,0.720567442329125,0.839981181180071,-0.504198153652804,1.28159313566442,2.07130997740011,0.278281166856205,0.644846776268127,6.88550039419518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2536.98413,18.9791373030463,13.9684352577886
768,2,29.24,2.59364770101497e-16,1.16305356345861e-16,2.54444453877247e-16,5.33816080784317e-17,-9.19238233218123e-17,-9.3942056752119e-16,-0.180512383432458,0.550537082496928,0.633622205046553,0.720567442329125,0.839981181180071,-0.504198153652804,1.28159313566442,2.07130997740011,0.278281166856205,0.644846776268127,6.88550039419518,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2537.32983,18.9797907668087,13.9684352577886
768,2,29.24,2.59364770101497e-16,1.16305356345861e-16,2.54444453877247e-16,5.33816080784317e-17,-9.19238233218123e-17,-9.3942056752119e-16,-0.180512383432458,0.550537082496928,0.633622205046553,0.720567442329125,0.839981181180071,-0.504198153652804,1.28159313566442,2.07130997740011,0.278281166856205,0.644846776268127,6.88550039419518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2537.74023,18.9805664380962,13.9684352577886
768,2,29.24,2.59364770101497e-16,1.16305356345861e-16,2.54444453877247e-16,5.33816080784317e-17,-9.19238233218123e-17,-9.3942056752119e-16,-0.180512383432458,0.550537082496928,0.633622205046553,0.720567442329125,0.839981181180071,-0.504198153652804,1.28159313566442,2.07130997740011,0.278281166856205,0.644846776268127,6.88550039419518,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2524.94727,18.9563399307812,13.9684352577886
768,2,29.24,2.59364770101497e-16,1.16305356345861e-16,2.54444453877247e-16,5.33816080784317e-17,-9.19238233218123e-17,-9.3942056752119e-16,-0.180512383432458,0.550537082496928,0.633622205046553,0.720567442329125,0.839981181180071,-0.504198153652804,1.28159313566442,2.07130997740011,0.278281166856205,0.644846776268127,6.88550039419518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2529.42944,18.9648391360266,13.9684352577886
768,2,29.24,2.59364770101497e-16,1.16305356345861e-16,2.54444453877247e-16,5.33816080784317e-17,-9.19238233218123e-17,-9.3942056752119e-16,-0.180512383432458,0.550537082496928,0.633622205046553,0.720567442329125,0.839981181180071,-0.504198153652804,1.28159313566442,2.07130997740011,0.278281166856205,0.644846776268127,6.88550039419518,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2537.52808,18.9801654792243,13.9684352577886
768,2,29.24,2.59364770101497e-16,1.16305356345861e-16,2.54444453877247e-16,5.33816080784317e-17,-9.19238233218123e-17,-9.3942056752119e-16,-0.180512383432458,0.550537082496928,0.633622205046553,0.720567442329125,0.839981181180071,-0.504198153652804,1.28159313566442,2.07130997740011,0.278281166856205,0.644846776268127,6.88550039419518,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2529.49414,18.9649617335739,13.9684352577886
768,2,29.24,2.59364770101497e-16,1.16305356345861e-16,2.54444453877247e-16,5.33816080784317e-17,-9.19238233218123e-17,-9.3942056752119e-16,-0.180512383432458,0.550537082496928,0.633622205046553,0.720567442329125,0.839981181180071,-0.504198153652804,1.28159313566442,2.07130997740011,0.278281166856205,0.644846776268127,6.88550039419518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2530.4751,18.9668202097484,13.9684352577886
768,2,29.24,2.59364770101497e-16,1.16305356345861e-16,2.54444453877247e-16,5.33816080784317e-17,-9.19238233218123e-17,-9.3942056752119e-16,-0.180512383432458,0.550537082496928,0.633622205046553,0.720567442329125,0.839981181180071,-0.504198153652804,1.28159313566442,2.07130997740011,0.278281166856205,0.644846776268127,6.88550039419518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2538.06787,18.9811856178664,13.9684352577886
768,2,29.24,2.59364770101497e-16,1.16305356345861e-16,2.54444453877247e-16,5.33816080784317e-17,-9.19238233218123e-17,-9.3942056752119e-16,-0.180512383432458,0.550537082496928,0.633622205046553,0.720567442329125,0.839981181180071,-0.504198153652804,1.28159313566442,2.07130997740011,0.278281166856205,0.644846776268127,6.88550039419518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2541.604,18.9878641918668,13.9684352577886
768,2,29.24,2.59364770101497e-16,1.16305356345861e-16,2.54444453877247e-16,5.33816080784317e-17,-9.19238233218123e-17,-9.3942056752119e-16,-0.180512383432458,0.550537082496928,0.633622205046553,0.720567442329125,0.839981181180071,-0.504198153652804,1.28159313566442,2.07130997740011,0.278281166856205,0.644846776268127,6.88550039419518,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2537.43555,18.9799905911437,13.9684352577886
768,2,29.24,2.59364770101497e-16,1.16305356345861e-16,2.54444453877247e-16,5.33816080784317e-17,-9.19238233218123e-17,-9.3942056752119e-16,-0.180512383432458,0.550537082496928,0.633622205046553,0.720567442329125,0.839981181180071,-0.504198153652804,1.28159313566442,2.07130997740011,0.278281166856205,0.644846776268127,6.88550039419518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2541.63623,18.9879250294278,13.9684352577886
768,2,29.24,2.59364770101497e-16,1.16305356345861e-16,2.54444453877247e-16,5.33816080784317e-17,-9.19238233218123e-17,-9.3942056752119e-16,-0.180512383432458,0.550537082496928,0.633622205046553,0.720567442329125,0.839981181180071,-0.504198153652804,1.28159313566442,2.07130997740011,0.278281166856205,0.644846776268127,6.88550039419518,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2537.13257,18.979417902345,13.9684352577886
768,2,29.24,2.59364770101497e-16,1.16305356345861e-16,2.54444453877247e-16,5.33816080784317e-17,-9.19238233218123e-17,-9.3942056752119e-16,-0.180512383432458,0.550537082496928,0.633622205046553,0.720567442329125,0.839981181180071,-0.504198153652804,1.28159313566442,2.07130997740011,0.278281166856205,0.644846776268127,6.88550039419518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2537.43872,18.9799965827467,13.9684352577886
768,2,29.24,2.59364770101497e-16,1.16305356345861e-16,2.54444453877247e-16,5.33816080784317e-17,-9.19238233218123e-17,-9.3942056752119e-16,-0.180512383432458,0.550537082496928,0.633622205046553,0.720567442329125,0.839981181180071,-0.504198153652804,1.28159313566442,2.07130997740011,0.278281166856205,0.644846776268127,6.88550039419518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2530.40674,18.9666907171062,13.9684352577886
768,2,29.24,2.59364770101497e-16,1.16305356345861e-16,2.54444453877247e-16,5.33816080784317e-17,-9.19238233218123e-17,-9.3942056752119e-16,-0.180512383432458,0.550537082496928,0.633622205046553,0.720567442329125,0.839981181180071,-0.504198153652804,1.28159313566442,2.07130997740011,0.278281166856205,0.644846776268127,6.88550039419518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2537.69702,18.9804847743135,13.9684352577886
214,6,9.6,3.81201524736463e-16,-4.96505692208163e-16,-2.22576682301571e-16,-2.31850246866041e-16,-6.03299335752091e-16,8.10525284145281e-16,0.432221416859787,-1.36994783269243,2.88368008791008,0.0606883696875475,2.53995257148633,1.17562633839126,20.0577624593223,1.88121618150129,0.644763506415462,1.48774870571162,5.51361866804141,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2924.14868,19.6700423199132,13.1208370524966
214,6,9.6,3.81201524736463e-16,-4.96505692208163e-16,-2.22576682301571e-16,-2.31850246866041e-16,-6.03299335752091e-16,8.10525284145281e-16,0.432221416859787,-1.36994783269243,2.88368008791008,0.0606883696875475,2.53995257148633,1.17562633839126,20.0577624593223,1.88121618150129,0.644763506415462,1.48774870571162,5.51361866804141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2927.65991,19.67596408565,14.0499336305105
