instan,classes,FSize,LCoef01,LCoef02,LCoef03,LCoef12,LCoef13,LCoef23,skew0,skew1,skew2,skew3,kurtosis0,kurtosis1,kurtosis2,kurtosis3,nCEntropy,entroC,toCorr,AdaBoostM1,Bagging,BayesNet,DecisionStump,DecisionTable,IBk,J48,JRip,KStar,LibSVM,LMT,Logistic,LogitBoost,LWL,MultilayerPerceptron,NaiveBayes,NaiveBayesUpdateable,OneR,PART,RandomCommittee,RandomForest,RandomTree,REPTree,SimpleLogistic,SMO,Stacking,Vote,ZeroR,CPUtime,CPUTime,CPUPred
5473,5,198.136,6.80E-16,-5.98E-16,2.07E-16,7.90E-16,1.53E-16,-3.11E-16,8.05505424,0.885606083,5.218058039,48.04633138,108.0672894,11.10266185,80.17625205,3043.449018,0.189542791,0.433802727,8.995625216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1206.79297,15.66790985,15.62034158
5473,5,198.136,6.80E-16,-5.98E-16,2.07E-16,7.90E-16,1.53E-16,-3.11E-16,8.05505424,0.885606083,5.218058039,48.04633138,108.0672894,11.10266185,80.17625205,3043.449018,0.189542791,0.433802727,8.995625216,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1195.62524,15.62951507,15.59279472
5473,5,198.136,6.80E-16,-5.98E-16,2.07E-16,7.90E-16,1.53E-16,-3.11E-16,8.05505424,0.885606083,5.218058039,48.04633138,108.0672894,11.10266185,80.17625205,3043.449018,0.189542791,0.433802727,8.995625216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1207.94495,15.67185418,15.62318311
5473,5,198.136,6.80E-16,-5.98E-16,2.07E-16,7.90E-16,1.53E-16,-3.11E-16,8.05505424,0.885606083,5.218058039,48.04633138,108.0672894,11.10266185,80.17625205,3043.449018,0.189542791,0.433802727,8.995625216,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,668.37683,13.36429589,14.29225808
5473,5,198.136,6.80E-16,-5.98E-16,2.07E-16,7.90E-16,1.53E-16,-3.11E-16,8.05505424,0.885606083,5.218058039,48.04633138,108.0672894,11.10266185,80.17625205,3043.449018,0.189542791,0.433802727,8.995625216,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1198.57129,15.63967139,15.60006159
5473,5,198.136,6.80E-16,-5.98E-16,2.07E-16,7.90E-16,1.53E-16,-3.11E-16,8.05505424,0.885606083,5.218058039,48.04633138,108.0672894,11.10266185,80.17625205,3043.449018,0.189542791,0.433802727,8.995625216,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1193.31091,15.62152251,15.58708608
5473,5,198.136,6.80E-16,-5.98E-16,2.07E-16,7.90E-16,1.53E-16,-3.11E-16,8.05505424,0.885606083,5.218058039,48.04633138,108.0672894,11.10266185,80.17625205,3043.449018,0.189542791,0.433802727,8.995625216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1198.58826,15.63972983,15.60010345
5473,5,198.136,6.80E-16,-5.98E-16,2.07E-16,7.90E-16,1.53E-16,-3.11E-16,8.05505424,0.885606083,5.218058039,48.04633138,108.0672894,11.10266185,80.17625205,3043.449018,0.189542791,0.433802727,8.995625216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1403.25745,16.30087656,16.10495045
5473,5,198.136,6.80E-16,-5.98E-16,2.07E-16,7.90E-16,1.53E-16,-3.11E-16,8.05505424,0.885606083,5.218058039,48.04633138,108.0672894,11.10266185,80.17625205,3043.449018,0.189542791,0.433802727,8.995625216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1195.71399,15.62982132,15.59301363
5473,5,198.136,6.80E-16,-5.98E-16,2.07E-16,7.90E-16,1.53E-16,-3.11E-16,8.05505424,0.885606083,5.218058039,48.04633138,108.0672894,11.10266185,80.17625205,3043.449018,0.189542791,0.433802727,8.995625216,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,661.99945,13.32911643,12.3780591
5473,5,198.136,6.80E-16,-5.98E-16,2.07E-16,7.90E-16,1.53E-16,-3.11E-16,8.05505424,0.885606083,5.218058039,48.04633138,108.0672894,11.10266185,80.17625205,3043.449018,0.189542791,0.433802727,8.995625216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1402.88867,16.29975686,16.1040408
5473,5,198.136,6.80E-16,-5.98E-16,2.07E-16,7.90E-16,1.53E-16,-3.11E-16,8.05505424,0.885606083,5.218058039,48.04633138,108.0672894,11.10266185,80.17625205,3043.449018,0.189542791,0.433802727,8.995625216,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1381.84717,16.23547633,16.05213881
5473,5,198.136,6.80E-16,-5.98E-16,2.07E-16,7.90E-16,1.53E-16,-3.11E-16,8.05505424,0.885606083,5.218058039,48.04633138,108.0672894,11.10266185,80.17625205,3043.449018,0.189542791,0.433802727,8.995625216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1403.53259,16.3017118,16.10562912
5473,5,198.136,6.80E-16,-5.98E-16,2.07E-16,7.90E-16,1.53E-16,-3.11E-16,8.05505424,0.885606083,5.218058039,48.04633138,108.0672894,11.10266185,80.17625205,3043.449018,0.189542791,0.433802727,8.995625216,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1212.60181,15.68776845,15.63466995
10992,10,396.816,-6.03E-16,-2.13E-15,-9.10E-17,-2.11E-15,-7.87E-17,1.70E-15,-0.635716881,0.148503649,0.05792736,0.18480411,-0.861942157,-1.181105521,-0.64302519,-0.434291318,0.99114794,2.301374248,9.670136347,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5405.58887,22.89578625,22.8005543
10992,10,396.816,-6.03E-16,-2.13E-15,-9.10E-17,-2.11E-15,-7.87E-17,1.70E-15,-0.635716881,0.148503649,0.05792736,0.18480411,-0.861942157,-1.181105521,-0.64302519,-0.434291318,0.99114794,2.301374248,9.670136347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5403.35693,22.89348227,22.79834365
10992,10,396.816,-6.03E-16,-2.13E-15,-9.10E-17,-2.11E-15,-7.87E-17,1.70E-15,-0.635716881,0.148503649,0.05792736,0.18480411,-0.861942157,-1.181105521,-0.64302519,-0.434291318,0.99114794,2.301374248,9.670136347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5873.47119,23.36279153,23.263972
10992,10,396.816,-6.03E-16,-2.13E-15,-9.10E-17,-2.11E-15,-7.87E-17,1.70E-15,-0.635716881,0.148503649,0.05792736,0.18480411,-0.861942157,-1.181105521,-0.64302519,-0.434291318,0.99114794,2.301374248,9.670136347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5382.65479,22.87207551,22.77783906
10992,10,396.816,-6.03E-16,-2.13E-15,-9.10E-17,-2.11E-15,-7.87E-17,1.70E-15,-0.635716881,0.148503649,0.05792736,0.18480411,-0.861942157,-1.181105521,-0.64302519,-0.434291318,0.99114794,2.301374248,9.670136347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5872.00781,23.36137807,23.26252259
10992,10,396.816,-6.03E-16,-2.13E-15,-9.10E-17,-2.11E-15,-7.87E-17,1.70E-15,-0.635716881,0.148503649,0.05792736,0.18480411,-0.861942157,-1.181105521,-0.64302519,-0.434291318,0.99114794,2.301374248,9.670136347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5872.8252,23.36216761,23.26333218
10992,10,396.816,-6.03E-16,-2.13E-15,-9.10E-17,-2.11E-15,-7.87E-17,1.70E-15,-0.635716881,0.148503649,0.05792736,0.18480411,-0.861942157,-1.181105521,-0.64302519,-0.434291318,0.99114794,2.301374248,9.670136347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5395.4873,22.88535253,22.79054912
10992,10,396.816,-6.03E-16,-2.13E-15,-9.10E-17,-2.11E-15,-7.87E-17,1.70E-15,-0.635716881,0.148503649,0.05792736,0.18480411,-0.861942157,-1.181105521,-0.64302519,-0.434291318,0.99114794,2.301374248,9.670136347,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5822.854,23.3137364,23.21383781
10992,10,396.816,-6.03E-16,-2.13E-15,-9.10E-17,-2.11E-15,-7.87E-17,1.70E-15,-0.635716881,0.148503649,0.05792736,0.18480411,-0.861942157,-1.181105521,-0.64302519,-0.434291318,0.99114794,2.301374248,9.670136347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3247.21777,20.19255917,20.6444229
10992,10,396.816,-6.03E-16,-2.13E-15,-9.10E-17,-2.11E-15,-7.87E-17,1.70E-15,-0.635716881,0.148503649,0.05792736,0.18480411,-0.861942157,-1.181105521,-0.64302519,-0.434291318,0.99114794,2.301374248,9.670136347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5382.68115,22.87210281,22.77786517
10992,10,396.816,-6.03E-16,-2.13E-15,-9.10E-17,-2.11E-15,-7.87E-17,1.70E-15,-0.635716881,0.148503649,0.05792736,0.18480411,-0.861942157,-1.181105521,-0.64302519,-0.434291318,0.99114794,2.301374248,9.670136347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5319.34863,22.8062034,22.71513698
10992,10,396.816,-6.03E-16,-2.13E-15,-9.10E-17,-2.11E-15,-7.87E-17,1.70E-15,-0.635716881,0.148503649,0.05792736,0.18480411,-0.861942157,-1.181105521,-0.64302519,-0.434291318,0.99114794,2.301374248,9.670136347,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4858.5,22.30677713,22.25868584
10992,10,396.816,-6.03E-16,-2.13E-15,-9.10E-17,-2.11E-15,-7.87E-17,1.70E-15,-0.635716881,0.148503649,0.05792736,0.18480411,-0.861942157,-1.181105521,-0.64302519,-0.434291318,0.99114794,2.301374248,9.670136347,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5318.39697,22.8052084,22.7141944
10992,10,396.816,-6.03E-16,-2.13E-15,-9.10E-17,-2.11E-15,-7.87E-17,1.70E-15,-0.635716881,0.148503649,0.05792736,0.18480411,-0.861942157,-1.181105521,-0.64302519,-0.434291318,0.99114794,2.301374248,9.670136347,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5319.06641,22.80590834,22.71485745
10992,10,396.816,-6.03E-16,-2.13E-15,-9.10E-17,-2.11E-15,-7.87E-17,1.70E-15,-0.635716881,0.148503649,0.05792736,0.18480411,-0.861942157,-1.181105521,-0.64302519,-0.434291318,0.99114794,2.301374248,9.670136347,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2890.26221,19.61259771,18.99856156
10992,10,396.816,-6.03E-16,-2.13E-15,-9.10E-17,-2.11E-15,-7.87E-17,1.70E-15,-0.635716881,0.148503649,0.05792736,0.18480411,-0.861942157,-1.181105521,-0.64302519,-0.434291318,0.99114794,2.301374248,9.670136347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5319.61963,22.80648672,22.71540539
10992,10,396.816,-6.03E-16,-2.13E-15,-9.10E-17,-2.11E-15,-7.87E-17,1.70E-15,-0.635716881,0.148503649,0.05792736,0.18480411,-0.861942157,-1.181105521,-0.64302519,-0.434291318,0.99114794,2.301374248,9.670136347,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3175.01001,20.07950867,20.3653269
10992,10,396.816,-6.03E-16,-2.13E-15,-9.10E-17,-2.11E-15,-7.87E-17,1.70E-15,-0.635716881,0.148503649,0.05792736,0.18480411,-0.861942157,-1.181105521,-0.64302519,-0.434291318,0.99114794,2.301374248,9.670136347,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5340.29541,22.8280683,22.73588388
10992,10,396.816,-6.03E-16,-2.13E-15,-9.10E-17,-2.11E-15,-7.87E-17,1.70E-15,-0.635716881,0.148503649,0.05792736,0.18480411,-0.861942157,-1.181105521,-0.64302519,-0.434291318,0.99114794,2.301374248,9.670136347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3253.60303,20.20245901,20.66910308
10992,10,396.816,-6.03E-16,-2.13E-15,-9.10E-17,-2.11E-15,-7.87E-17,1.70E-15,-0.635716881,0.148503649,0.05792736,0.18480411,-0.861942157,-1.181105521,-0.64302519,-0.434291318,0.99114794,2.301374248,9.670136347,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3260.09497,20.21250833,20.67553307
10992,10,396.816,-6.03E-16,-2.13E-15,-9.10E-17,-2.11E-15,-7.87E-17,1.70E-15,-0.635716881,0.148503649,0.05792736,0.18480411,-0.861942157,-1.181105521,-0.64302519,-0.434291318,0.99114794,2.301374248,9.670136347,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2911.38184,19.64846271,19.34635652
10992,10,396.816,-6.03E-16,-2.13E-15,-9.10E-17,-2.11E-15,-7.87E-17,1.70E-15,-0.635716881,0.148503649,0.05792736,0.18480411,-0.861942157,-1.181105521,-0.64302519,-0.434291318,0.99114794,2.301374248,9.670136347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3145.13794,20.03213797,20.24986596
10992,10,396.816,-6.03E-16,-2.13E-15,-9.10E-17,-2.11E-15,-7.87E-17,1.70E-15,-0.635716881,0.148503649,0.05792736,0.18480411,-0.861942157,-1.181105521,-0.64302519,-0.434291318,0.99114794,2.301374248,9.670136347,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5319.89746,22.80677717,22.71568057
10992,10,396.816,-6.03E-16,-2.13E-15,-9.10E-17,-2.11E-15,-7.87E-17,1.70E-15,-0.635716881,0.148503649,0.05792736,0.18480411,-0.861942157,-1.181105521,-0.64302519,-0.434291318,0.99114794,2.301374248,9.670136347,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5325.39453,22.81252136,22.72112518
10992,10,396.816,-6.03E-16,-2.13E-15,-9.10E-17,-2.11E-15,-7.87E-17,1.70E-15,-0.635716881,0.148503649,0.05792736,0.18480411,-0.861942157,-1.181105521,-0.64302519,-0.434291318,0.99114794,2.301374248,9.670136347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5325.58447,22.81271976,22.72131331
10992,10,396.816,-6.03E-16,-2.13E-15,-9.10E-17,-2.11E-15,-7.87E-17,1.70E-15,-0.635716881,0.148503649,0.05792736,0.18480411,-0.861942157,-1.181105521,-0.64302519,-0.434291318,0.99114794,2.301374248,9.670136347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5336.7041,22.82432446,22.73232684
10992,10,396.816,-6.03E-16,-2.13E-15,-9.10E-17,-2.11E-15,-7.87E-17,1.70E-15,-0.635716881,0.148503649,0.05792736,0.18480411,-0.861942157,-1.181105521,-0.64302519,-0.434291318,0.99114794,2.301374248,9.670136347,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5382.4624,22.87187626,22.7776485
10992,10,396.816,-6.03E-16,-2.13E-15,-9.10E-17,-2.11E-15,-7.87E-17,1.70E-15,-0.635716881,0.148503649,0.05792736,0.18480411,-0.861942157,-1.181105521,-0.64302519,-0.434291318,0.99114794,2.301374248,9.670136347,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5336.65674,22.82427508,22.73227993
90,3,4.88,-3.24E-17,-2.32E-16,4.17E-16,-4.47E-16,2.45E-16,-3.27E-16,0.479621357,-0.306386012,-0.546939932,0.653210625,-0.712349257,-0.850402599,1.388041148,1.286899696,0.288071607,0.591103779,4.743297827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1826.10571,17.45304192,17.26619856
90,3,4.88,-3.24E-17,-2.32E-16,4.17E-16,-4.47E-16,2.45E-16,-3.27E-16,0.479621357,-0.306386012,-0.546939932,0.653210625,-0.712349257,-0.850402599,1.388041148,1.286899696,0.288071607,0.591103779,4.743297827,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1826.19312,17.45325687,17.26640693
90,3,4.88,-3.24E-17,-2.32E-16,4.17E-16,-4.47E-16,2.45E-16,-3.27E-16,0.479621357,-0.306386012,-0.546939932,0.653210625,-0.712349257,-0.850402599,1.388041148,1.286899696,0.288071607,0.591103779,4.743297827,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1826.15137,17.4531542,17.26630741
90,3,4.88,-3.24E-17,-2.32E-16,4.17E-16,-4.47E-16,2.45E-16,-3.27E-16,0.479621357,-0.306386012,-0.546939932,0.653210625,-0.712349257,-0.850402599,1.388041148,1.286899696,0.288071607,0.591103779,4.743297827,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1826.17676,17.45321664,17.26636793
90,3,4.88,-3.24E-17,-2.32E-16,4.17E-16,-4.47E-16,2.45E-16,-3.27E-16,0.479621357,-0.306386012,-0.546939932,0.653210625,-0.712349257,-0.850402599,1.388041148,1.286899696,0.288071607,0.591103779,4.743297827,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1826.07263,17.45296057,17.2661197
90,3,4.88,-3.24E-17,-2.32E-16,4.17E-16,-4.47E-16,2.45E-16,-3.27E-16,0.479621357,-0.306386012,-0.546939932,0.653210625,-0.712349257,-0.850402599,1.388041148,1.286899696,0.288071607,0.591103779,4.743297827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1826.19519,17.45326196,17.26641187
90,3,4.88,-3.24E-17,-2.32E-16,4.17E-16,-4.47E-16,2.45E-16,-3.27E-16,0.479621357,-0.306386012,-0.546939932,0.653210625,-0.712349257,-0.850402599,1.388041148,1.286899696,0.288071607,0.591103779,4.743297827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1826.1532,17.4531587,17.26631177
90,3,4.88,-3.24E-17,-2.32E-16,4.17E-16,-4.47E-16,2.45E-16,-3.27E-16,0.479621357,-0.306386012,-0.546939932,0.653210625,-0.712349257,-0.850402599,1.388041148,1.286899696,0.288071607,0.591103779,4.743297827,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1825.02185,17.45037595,16.21711373
90,3,4.88,-3.24E-17,-2.32E-16,4.17E-16,-4.47E-16,2.45E-16,-3.27E-16,0.479621357,-0.306386012,-0.546939932,0.653210625,-0.712349257,-0.850402599,1.388041148,1.286899696,0.288071607,0.591103779,4.743297827,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1825.05518,17.45045795,17.26369428
90,3,4.88,-3.24E-17,-2.32E-16,4.17E-16,-4.47E-16,2.45E-16,-3.27E-16,0.479621357,-0.306386012,-0.546939932,0.653210625,-0.712349257,-0.850402599,1.388041148,1.286899696,0.288071607,0.591103779,4.743297827,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1826.10193,17.45303263,17.26618955
90,3,4.88,-3.24E-17,-2.32E-16,4.17E-16,-4.47E-16,2.45E-16,-3.27E-16,0.479621357,-0.306386012,-0.546939932,0.653210625,-0.712349257,-0.850402599,1.388041148,1.286899696,0.288071607,0.591103779,4.743297827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1828.35828,17.45857852,17.27156829
90,3,4.88,-3.24E-17,-2.32E-16,4.17E-16,-4.47E-16,2.45E-16,-3.27E-16,0.479621357,-0.306386012,-0.546939932,0.653210625,-0.712349257,-0.850402599,1.388041148,1.286899696,0.288071607,0.591103779,4.743297827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1826.19641,17.45326496,17.26641477
90,3,4.88,-3.24E-17,-2.32E-16,4.17E-16,-4.47E-16,2.45E-16,-3.27E-16,0.479621357,-0.306386012,-0.546939932,0.653210625,-0.712349257,-0.850402599,1.388041148,1.286899696,0.288071607,0.591103779,4.743297827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1826.20032,17.45327457,17.26642409
90,3,4.88,-3.24E-17,-2.32E-16,4.17E-16,-4.47E-16,2.45E-16,-3.27E-16,0.479621357,-0.306386012,-0.546939932,0.653210625,-0.712349257,-0.850402599,1.388041148,1.286899696,0.288071607,0.591103779,4.743297827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1825.67944,17.45199358,17.26518241
90,3,4.88,-3.24E-17,-2.32E-16,4.17E-16,-4.47E-16,2.45E-16,-3.27E-16,0.479621357,-0.306386012,-0.546939932,0.653210625,-0.712349257,-0.850402599,1.388041148,1.286899696,0.288071607,0.591103779,4.743297827,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1825.69812,17.45203952,17.26522694
90,3,4.88,-3.24E-17,-2.32E-16,4.17E-16,-4.47E-16,2.45E-16,-3.27E-16,0.479621357,-0.306386012,-0.546939932,0.653210625,-0.712349257,-0.850402599,1.388041148,1.286899696,0.288071607,0.591103779,4.743297827,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1826.24097,17.45337453,17.266521
90,3,4.88,-3.24E-17,-2.32E-16,4.17E-16,-4.47E-16,2.45E-16,-3.27E-16,0.479621357,-0.306386012,-0.546939932,0.653210625,-0.712349257,-0.850402599,1.388041148,1.286899696,0.288071607,0.591103779,4.743297827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1826.04675,17.45289693,17.26605801
90,3,4.88,-3.24E-17,-2.32E-16,4.17E-16,-4.47E-16,2.45E-16,-3.27E-16,0.479621357,-0.306386012,-0.546939932,0.653210625,-0.712349257,-0.850402599,1.388041148,1.286899696,0.288071607,0.591103779,4.743297827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1826.04883,17.45290205,17.26606297
90,3,4.88,-3.24E-17,-2.32E-16,4.17E-16,-4.47E-16,2.45E-16,-3.27E-16,0.479621357,-0.306386012,-0.546939932,0.653210625,-0.712349257,-0.850402599,1.388041148,1.286899696,0.288071607,0.591103779,4.743297827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1828.35217,17.45856351,17.27155373
90,3,4.88,-3.24E-17,-2.32E-16,4.17E-16,-4.47E-16,2.45E-16,-3.27E-16,0.479621357,-0.306386012,-0.546939932,0.653210625,-0.712349257,-0.850402599,1.388041148,1.286899696,0.288071607,0.591103779,4.743297827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1826.23645,17.45336342,17.26651022
90,3,4.88,-3.24E-17,-2.32E-16,4.17E-16,-4.47E-16,2.45E-16,-3.27E-16,0.479621357,-0.306386012,-0.546939932,0.653210625,-0.712349257,-0.850402599,1.388041148,1.286899696,0.288071607,0.591103779,4.743297827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1828.3634,17.4585911,17.2715805
90,3,4.88,-3.24E-17,-2.32E-16,4.17E-16,-4.47E-16,2.45E-16,-3.27E-16,0.479621357,-0.306386012,-0.546939932,0.653210625,-0.712349257,-0.850402599,1.388041148,1.286899696,0.288071607,0.591103779,4.743297827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1825.86328,17.45244573,17.26562065
90,3,4.88,-3.24E-17,-2.32E-16,4.17E-16,-4.47E-16,2.45E-16,-3.27E-16,0.479621357,-0.306386012,-0.546939932,0.653210625,-0.712349257,-0.850402599,1.388041148,1.286899696,0.288071607,0.591103779,4.743297827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1825.96692,17.45270061,17.26586771
90,3,4.88,-3.24E-17,-2.32E-16,4.17E-16,-4.47E-16,2.45E-16,-3.27E-16,0.479621357,-0.306386012,-0.546939932,0.653210625,-0.712349257,-0.850402599,1.388041148,1.286899696,0.288071607,0.591103779,4.743297827,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1826.04468,17.45289184,17.26605308
90,3,4.88,-3.24E-17,-2.32E-16,4.17E-16,-4.47E-16,2.45E-16,-3.27E-16,0.479621357,-0.306386012,-0.546939932,0.653210625,-0.712349257,-0.850402599,1.388041148,1.286899696,0.288071607,0.591103779,4.743297827,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1826.01636,17.4528222,17.26598557
90,3,4.88,-3.24E-17,-2.32E-16,4.17E-16,-4.47E-16,2.45E-16,-3.27E-16,0.479621357,-0.306386012,-0.546939932,0.653210625,-0.712349257,-0.850402599,1.388041148,1.286899696,0.288071607,0.591103779,4.743297827,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1826.04016,17.45288072,17.2660423
90,3,4.88,-3.24E-17,-2.32E-16,4.17E-16,-4.47E-16,2.45E-16,-3.27E-16,0.479621357,-0.306386012,-0.546939932,0.653210625,-0.712349257,-0.850402599,1.388041148,1.286899696,0.288071607,0.591103779,4.743297827,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1828.13708,17.45803508,17.27104099
