"dataset","instan","classes","FSize","LCoef01","LCoef02","LCoef03","LCoef12","LCoef13","LCoef23","skew0","skew1","skew2","skew3","kurtosis0","kurtosis1","kurtosis2","kurtosis3","nCEntropy","entroC","toCorr","Acc","SAR","Algorithm","runTime","CPUtime","usedMemory"
"PCA4dermatology",366,6,14.28,-5.5510687673864e-16,2.43880451890706e-16,-3.73013192563882e-17,-4.81790508808503e-17,1.43900330682895e-15,2.52549899605621e-16,0.654065496963905,-0.0390001144709721,-2.40854555680041,-0.557521773408276,-0.528276661038937,-1.56524755094809,6.75873621790945,-0.189832797809584,0.723254977776232,1.67934605266577,6.20864249924675,"87.45","29.76","BayesNet","15","2858.99829","330.10703"
"PCA4dermatology",366,6,14.28,-5.5510687673864e-16,2.43880451890706e-16,-3.73013192563882e-17,-4.81790508808503e-17,1.43900330682895e-15,2.52549899605621e-16,0.654065496963905,-0.0390001144709721,-2.40854555680041,-0.557521773408276,-0.528276661038937,-1.56524755094809,6.75873621790945,-0.189832797809584,0.723254977776232,1.67934605266577,6.20864249924675,"91.01","30.94","RandomCommittee","104","2859.69556","141.39957"
"PCA4dermatology",366,6,14.28,-5.5510687673864e-16,2.43880451890706e-16,-3.73013192563882e-17,-4.81790508808503e-17,1.43900330682895e-15,2.52549899605621e-16,0.654065496963905,-0.0390001144709721,-2.40854555680041,-0.557521773408276,-0.528276661038937,-1.56524755094809,6.75873621790945,-0.189832797809584,0.723254977776232,1.67934605266577,6.20864249924675,"91.55","31.11","LibSVM","229","2849.37866","238.05432"
"PCA4diabetes",768,2,29.24,2.59364770101497e-16,1.16305356345861e-16,2.54444453877247e-16,5.33816080784317e-17,-9.19238233218123e-17,-9.3942056752119e-16,-0.180512383432458,0.550537082496928,0.633622205046553,0.720567442329125,0.839981181180071,-0.504198153652804,1.28159313566442,2.07130997740011,0.278281166856205,0.644846776268127,6.88550039419518,"72.28","24.54","NaiveBayesUpdateable","7","2536.99243","364.50177"
"PCA4diabetes",768,2,29.24,2.59364770101497e-16,1.16305356345861e-16,2.54444453877247e-16,5.33816080784317e-17,-9.19238233218123e-17,-9.3942056752119e-16,-0.180512383432458,0.550537082496928,0.633622205046553,0.720567442329125,0.839981181180071,-0.504198153652804,1.28159313566442,2.07130997740011,0.278281166856205,0.644846776268127,6.88550039419518,"68.89","23.4","LWL","1051","2536.95703","349.65686"
"PCA4diabetes",768,2,29.24,2.59364770101497e-16,1.16305356345861e-16,2.54444453877247e-16,5.33816080784317e-17,-9.19238233218123e-17,-9.3942056752119e-16,-0.180512383432458,0.550537082496928,0.633622205046553,0.720567442329125,0.839981181180071,-0.504198153652804,1.28159313566442,2.07130997740011,0.278281166856205,0.644846776268127,6.88550039419518,"72.54","24.63","LMT","1480","2539.58643","337.78738"
"PCA4diabetes",768,2,29.24,2.59364770101497e-16,1.16305356345861e-16,2.54444453877247e-16,5.33816080784317e-17,-9.19238233218123e-17,-9.3942056752119e-16,-0.180512383432458,0.550537082496928,0.633622205046553,0.720567442329125,0.839981181180071,-0.504198153652804,1.28159313566442,2.07130997740011,0.278281166856205,0.644846776268127,6.88550039419518,"65.11","22.04","Stacking","10","2537.35107","483.26852"
"PCA4diabetes",768,2,29.24,2.59364770101497e-16,1.16305356345861e-16,2.54444453877247e-16,5.33816080784317e-17,-9.19238233218123e-17,-9.3942056752119e-16,-0.180512383432458,0.550537082496928,0.633622205046553,0.720567442329125,0.839981181180071,-0.504198153652804,1.28159313566442,2.07130997740011,0.278281166856205,0.644846776268127,6.88550039419518,"71.75","24.33","JRip","156","2537.68555","206.80276"
"PCA4diabetes",768,2,29.24,2.59364770101497e-16,1.16305356345861e-16,2.54444453877247e-16,5.33816080784317e-17,-9.19238233218123e-17,-9.3942056752119e-16,-0.180512383432458,0.550537082496928,0.633622205046553,0.720567442329125,0.839981181180071,-0.504198153652804,1.28159313566442,2.07130997740011,0.278281166856205,0.644846776268127,6.88550039419518,"69.15","23.46","DecisionStump","10","2524.27295","563.9447"
"PCA4diabetes",768,2,29.24,2.59364770101497e-16,1.16305356345861e-16,2.54444453877247e-16,5.33816080784317e-17,-9.19238233218123e-17,-9.3942056752119e-16,-0.180512383432458,0.550537082496928,0.633622205046553,0.720567442329125,0.839981181180071,-0.504198153652804,1.28159313566442,2.07130997740011,0.278281166856205,0.644846776268127,6.88550039419518,"69.94","23.74","J48","36","2538.10571","308.79572"
"PCA4diabetes",768,2,29.24,2.59364770101497e-16,1.16305356345861e-16,2.54444453877247e-16,5.33816080784317e-17,-9.19238233218123e-17,-9.3942056752119e-16,-0.180512383432458,0.550537082496928,0.633622205046553,0.720567442329125,0.839981181180071,-0.504198153652804,1.28159313566442,2.07130997740011,0.278281166856205,0.644846776268127,6.88550039419518,"70.86","23.99","OneR","9","2537.69531","214.08736"
"PCA4diabetes",768,2,29.24,2.59364770101497e-16,1.16305356345861e-16,2.54444453877247e-16,5.33816080784317e-17,-9.19238233218123e-17,-9.3942056752119e-16,-0.180512383432458,0.550537082496928,0.633622205046553,0.720567442329125,0.839981181180071,-0.504198153652804,1.28159313566442,2.07130997740011,0.278281166856205,0.644846776268127,6.88550039419518,"70.72","24.01","BayesNet","18","2536.97559","357.078"
"PCA4diabetes",768,2,29.24,2.59364770101497e-16,1.16305356345861e-16,2.54444453877247e-16,5.33816080784317e-17,-9.19238233218123e-17,-9.3942056752119e-16,-0.180512383432458,0.550537082496928,0.633622205046553,0.720567442329125,0.839981181180071,-0.504198153652804,1.28159313566442,2.07130997740011,0.278281166856205,0.644846776268127,6.88550039419518,"65.1","22.04","IBk","41","2530.52661","527.46686"
"PCA4diabetes",768,2,29.24,2.59364770101497e-16,1.16305356345861e-16,2.54444453877247e-16,5.33816080784317e-17,-9.19238233218123e-17,-9.3942056752119e-16,-0.180512383432458,0.550537082496928,0.633622205046553,0.720567442329125,0.839981181180071,-0.504198153652804,1.28159313566442,2.07130997740011,0.278281166856205,0.644846776268127,6.88550039419518,"70.06","23.77","REPTree","21","2541.65869","428.14862"
"PCA4diabetes",768,2,29.24,2.59364770101497e-16,1.16305356345861e-16,2.54444453877247e-16,5.33816080784317e-17,-9.19238233218123e-17,-9.3942056752119e-16,-0.180512383432458,0.550537082496928,0.633622205046553,0.720567442329125,0.839981181180071,-0.504198153652804,1.28159313566442,2.07130997740011,0.278281166856205,0.644846776268127,6.88550039419518,"68.35","23.2","KStar","5375","2535.89453","230.90166"
"PCA4diabetes",768,2,29.24,2.59364770101497e-16,1.16305356345861e-16,2.54444453877247e-16,5.33816080784317e-17,-9.19238233218123e-17,-9.3942056752119e-16,-0.180512383432458,0.550537082496928,0.633622205046553,0.720567442329125,0.839981181180071,-0.504198153652804,1.28159313566442,2.07130997740011,0.278281166856205,0.644846776268127,6.88550039419518,"72.28","24.54","NaiveBayes","7","2536.98413","364.50177"
"PCA4diabetes",768,2,29.24,2.59364770101497e-16,1.16305356345861e-16,2.54444453877247e-16,5.33816080784317e-17,-9.19238233218123e-17,-9.3942056752119e-16,-0.180512383432458,0.550537082496928,0.633622205046553,0.720567442329125,0.839981181180071,-0.504198153652804,1.28159313566442,2.07130997740011,0.278281166856205,0.644846776268127,6.88550039419518,"70.97","24.1","Bagging","206","2537.32983","475.84738"
"PCA4diabetes",768,2,29.24,2.59364770101497e-16,1.16305356345861e-16,2.54444453877247e-16,5.33816080784317e-17,-9.19238233218123e-17,-9.3942056752119e-16,-0.180512383432458,0.550537082496928,0.633622205046553,0.720567442329125,0.839981181180071,-0.504198153652804,1.28159313566442,2.07130997740011,0.278281166856205,0.644846776268127,6.88550039419518,"70.59","23.97","PART","41","2537.74023","221.37195"
"PCA4diabetes",768,2,29.24,2.59364770101497e-16,1.16305356345861e-16,2.54444453877247e-16,5.33816080784317e-17,-9.19238233218123e-17,-9.3942056752119e-16,-0.180512383432458,0.550537082496928,0.633622205046553,0.720567442329125,0.839981181180071,-0.504198153652804,1.28159313566442,2.07130997740011,0.278281166856205,0.644846776268127,6.88550039419518,"73.84","25","LibSVM","669","2524.94727","590.35437"
"PCA4diabetes",768,2,29.24,2.59364770101497e-16,1.16305356345861e-16,2.54444453877247e-16,5.33816080784317e-17,-9.19238233218123e-17,-9.3942056752119e-16,-0.180512383432458,0.550537082496928,0.633622205046553,0.720567442329125,0.839981181180071,-0.504198153652804,1.28159313566442,2.07130997740011,0.278281166856205,0.644846776268127,6.88550039419518,"72.4","24.58","MultilayerPerceptron","4478","2529.42944","599.15753"
"PCA4diabetes",768,2,29.24,2.59364770101497e-16,1.16305356345861e-16,2.54444453877247e-16,5.33816080784317e-17,-9.19238233218123e-17,-9.3942056752119e-16,-0.180512383432458,0.550537082496928,0.633622205046553,0.720567442329125,0.839981181180071,-0.504198153652804,1.28159313566442,2.07130997740011,0.278281166856205,0.644846776268127,6.88550039419518,"69.81","23.7","DecisionTable","89","2537.52808","148.51935"
"PCA4diabetes",768,2,29.24,2.59364770101497e-16,1.16305356345861e-16,2.54444453877247e-16,5.33816080784317e-17,-9.19238233218123e-17,-9.3942056752119e-16,-0.180512383432458,0.550537082496928,0.633622205046553,0.720567442329125,0.839981181180071,-0.504198153652804,1.28159313566442,2.07130997740011,0.278281166856205,0.644846776268127,6.88550039419518,"72.54","24.64","Logistic","73","2529.49414","616.76392"
"PCA4diabetes",768,2,29.24,2.59364770101497e-16,1.16305356345861e-16,2.54444453877247e-16,5.33816080784317e-17,-9.19238233218123e-17,-9.3942056752119e-16,-0.180512383432458,0.550537082496928,0.633622205046553,0.720567442329125,0.839981181180071,-0.504198153652804,1.28159313566442,2.07130997740011,0.278281166856205,0.644846776268127,6.88550039419518,"73.06","24.74","SMO","78","2530.4751","519.52917"
"PCA4diabetes",768,2,29.24,2.59364770101497e-16,1.16305356345861e-16,2.54444453877247e-16,5.33816080784317e-17,-9.19238233218123e-17,-9.3942056752119e-16,-0.180512383432458,0.550537082496928,0.633622205046553,0.720567442329125,0.839981181180071,-0.504198153652804,1.28159313566442,2.07130997740011,0.278281166856205,0.644846776268127,6.88550039419518,"66.94","22.72","RandomCommittee","327","2538.06787","301.51111"
"PCA4diabetes",768,2,29.24,2.59364770101497e-16,1.16305356345861e-16,2.54444453877247e-16,5.33816080784317e-17,-9.19238233218123e-17,-9.3942056752119e-16,-0.180512383432458,0.550537082496928,0.633622205046553,0.720567442329125,0.839981181180071,-0.504198153652804,1.28159313566442,2.07130997740011,0.278281166856205,0.644846776268127,6.88550039419518,"70.71","24.01","RandomForest","2020","2541.604","412.40979"
"PCA4diabetes",768,2,29.24,2.59364770101497e-16,1.16305356345861e-16,2.54444453877247e-16,5.33816080784317e-17,-9.19238233218123e-17,-9.3942056752119e-16,-0.180512383432458,0.550537082496928,0.633622205046553,0.720567442329125,0.839981181180071,-0.504198153652804,1.28159313566442,2.07130997740011,0.278281166856205,0.644846776268127,6.88550039419518,"69.94","23.75","LogitBoost","85","2537.43555","603.23059"
"PCA4diabetes",768,2,29.24,2.59364770101497e-16,1.16305356345861e-16,2.54444453877247e-16,5.33816080784317e-17,-9.19238233218123e-17,-9.3942056752119e-16,-0.180512383432458,0.550537082496928,0.633622205046553,0.720567442329125,0.839981181180071,-0.504198153652804,1.28159313566442,2.07130997740011,0.278281166856205,0.644846776268127,6.88550039419518,"66.67","22.57","RandomTree","32","2541.63623","420.27908"
"PCA4diabetes",768,2,29.24,2.59364770101497e-16,1.16305356345861e-16,2.54444453877247e-16,5.33816080784317e-17,-9.19238233218123e-17,-9.3942056752119e-16,-0.180512383432458,0.550537082496928,0.633622205046553,0.720567442329125,0.839981181180071,-0.504198153652804,1.28159313566442,2.07130997740011,0.278281166856205,0.644846776268127,6.88550039419518,"71.62","24.32","AdaBoostM1","139","2537.13257","401.62711"
"PCA4diabetes",768,2,29.24,2.59364770101497e-16,1.16305356345861e-16,2.54444453877247e-16,5.33816080784317e-17,-9.19238233218123e-17,-9.3942056752119e-16,-0.180512383432458,0.550537082496928,0.633622205046553,0.720567442329125,0.839981181180071,-0.504198153652804,1.28159313566442,2.07130997740011,0.278281166856205,0.644846776268127,6.88550039419518,"65.11","22.04","Vote","5","2537.43872","112.09637"
"PCA4diabetes",768,2,29.24,2.59364770101497e-16,1.16305356345861e-16,2.54444453877247e-16,5.33816080784317e-17,-9.19238233218123e-17,-9.3942056752119e-16,-0.180512383432458,0.550537082496928,0.633622205046553,0.720567442329125,0.839981181180071,-0.504198153652804,1.28159313566442,2.07130997740011,0.278281166856205,0.644846776268127,6.88550039419518,"72.54","24.63","SimpleLogistic","905","2530.40674","366.93671"
"PCA4diabetes",768,2,29.24,2.59364770101497e-16,1.16305356345861e-16,2.54444453877247e-16,5.33816080784317e-17,-9.19238233218123e-17,-9.3942056752119e-16,-0.180512383432458,0.550537082496928,0.633622205046553,0.720567442329125,0.839981181180071,-0.504198153652804,1.28159313566442,2.07130997740011,0.278281166856205,0.644846776268127,6.88550039419518,"65.11","22.04","ZeroR","0","2537.69702","214.08736"
"PCA4Glass",214,6,9.6,3.81201524736463e-16,-4.96505692208163e-16,-2.22576682301571e-16,-2.31850246866041e-16,-6.03299335752091e-16,8.10525284145281e-16,0.432221416859787,-1.36994783269243,2.88368008791008,0.0606883696875475,2.53995257148633,1.17562633839126,20.0577624593223,1.88121618150129,0.644763506415462,1.48774870571162,5.51361866804141,"45.3","15.53","AdaBoostM1","9","2924.14868","410.90729"
"PCA4Glass",214,6,9.6,3.81201524736463e-16,-4.96505692208163e-16,-2.22576682301571e-16,-2.31850246866041e-16,-6.03299335752091e-16,8.10525284145281e-16,0.432221416859787,-1.36994783269243,2.88368008791008,0.0606883696875475,2.53995257148633,1.17562633839126,20.0577624593223,1.88121618150129,0.644763506415462,1.48774870571162,5.51361866804141,"62.1","21.2","REPTree","6","2927.65991","132.61279"
"PCA4Glass",214,6,9.6,3.81201524736463e-16,-4.96505692208163e-16,-2.22576682301571e-16,-2.31850246866041e-16,-6.03299335752091e-16,8.10525284145281e-16,0.432221416859787,-1.36994783269243,2.88368008791008,0.0606883696875475,2.53995257148633,1.17562633839126,20.0577624593223,1.88121618150129,0.644763506415462,1.48774870571162,5.51361866804141,"70.11","23.91","KStar","359","2924.00122","387.23755"
"PCA4Glass",214,6,9.6,3.81201524736463e-16,-4.96505692208163e-16,-2.22576682301571e-16,-2.31850246866041e-16,-6.03299335752091e-16,8.10525284145281e-16,0.432221416859787,-1.36994783269243,2.88368008791008,0.0606883696875475,2.53995257148633,1.17562633839126,20.0577624593223,1.88121618150129,0.644763506415462,1.48774870571162,5.51361866804141,"75.17","25.61","RandomForest","570","2927.64258","126.2537"
"PCA4Glass",214,6,9.6,3.81201524736463e-16,-4.96505692208163e-16,-2.22576682301571e-16,-2.31850246866041e-16,-6.03299335752091e-16,8.10525284145281e-16,0.432221416859787,-1.36994783269243,2.88368008791008,0.0606883696875475,2.53995257148633,1.17562633839126,20.0577624593223,1.88121618150129,0.644763506415462,1.48774870571162,5.51361866804141,"67.64","23.03","RandomTree","8","2927.65234","132.61279"
"PCA4Glass",214,6,9.6,3.81201524736463e-16,-4.96505692208163e-16,-2.22576682301571e-16,-2.31850246866041e-16,-6.03299335752091e-16,8.10525284145281e-16,0.432221416859787,-1.36994783269243,2.88368008791008,0.0606883696875475,2.53995257148633,1.17562633839126,20.0577624593223,1.88121618150129,0.644763506415462,1.48774870571162,5.51361866804141,"47.64","16.32","SMO","522","2923.63477","368.30164"
"PCA4Glass",214,6,9.6,3.81201524736463e-16,-4.96505692208163e-16,-2.22576682301571e-16,-2.31850246866041e-16,-6.03299335752091e-16,8.10525284145281e-16,0.432221416859787,-1.36994783269243,2.88368008791008,0.0606883696875475,2.53995257148633,1.17562633839126,20.0577624593223,1.88121618150129,0.644763506415462,1.48774870571162,5.51361866804141,"48.14","16.51","NaiveBayesUpdateable","5","2924.13867","408.54053"
"PCA4Glass",214,6,9.6,3.81201524736463e-16,-4.96505692208163e-16,-2.22576682301571e-16,-2.31850246866041e-16,-6.03299335752091e-16,8.10525284145281e-16,0.432221416859787,-1.36994783269243,2.88368008791008,0.0606883696875475,2.53995257148633,1.17562633839126,20.0577624593223,1.88121618150129,0.644763506415462,1.48774870571162,5.51361866804141,"69.55","23.68","IBk","4","2923.64014","368.30164"
"PCA4Glass",214,6,9.6,3.81201524736463e-16,-4.96505692208163e-16,-2.22576682301571e-16,-2.31850246866041e-16,-6.03299335752091e-16,8.10525284145281e-16,0.432221416859787,-1.36994783269243,2.88368008791008,0.0606883696875475,2.53995257148633,1.17562633839126,20.0577624593223,1.88121618150129,0.644763506415462,1.48774870571162,5.51361866804141,"35.5","12.22","Vote","1","2924.38623","611.6908"
"PCA4Glass",214,6,9.6,3.81201524736463e-16,-4.96505692208163e-16,-2.22576682301571e-16,-2.31850246866041e-16,-6.03299335752091e-16,8.10525284145281e-16,0.432221416859787,-1.36994783269243,2.88368008791008,0.0606883696875475,2.53995257148633,1.17562633839126,20.0577624593223,1.88121618150129,0.644763506415462,1.48774870571162,5.51361866804141,"68.7","23.42","PART","30","2924.55347","41.78401"
"PCA4Glass",214,6,9.6,3.81201524736463e-16,-4.96505692208163e-16,-2.22576682301571e-16,-2.31850246866041e-16,-6.03299335752091e-16,8.10525284145281e-16,0.432221416859787,-1.36994783269243,2.88368008791008,0.0606883696875475,2.53995257148633,1.17562633839126,20.0577624593223,1.88121618150129,0.644763506415462,1.48774870571162,5.51361866804141,"62.62","21.38","SimpleLogistic","730","2923.1189","63.07716"
"PCA4Glass",214,6,9.6,3.81201524736463e-16,-4.96505692208163e-16,-2.22576682301571e-16,-2.31850246866041e-16,-6.03299335752091e-16,8.10525284145281e-16,0.432221416859787,-1.36994783269243,2.88368008791008,0.0606883696875475,2.53995257148633,1.17562633839126,20.0577624593223,1.88121618150129,0.644763506415462,1.48774870571162,5.51361866804141,"65.91","22.48","LMT","2417","2927.08008","599.59161"
"PCA4Glass",214,6,9.6,3.81201524736463e-16,-4.96505692208163e-16,-2.22576682301571e-16,-2.31850246866041e-16,-6.03299335752091e-16,8.10525284145281e-16,0.432221416859787,-1.36994783269243,2.88368008791008,0.0606883696875475,2.53995257148633,1.17562633839126,20.0577624593223,1.88121618150129,0.644763506415462,1.48774870571162,5.51361866804141,"44.87","15.45","LWL","117","2924.10986","399.07346"
"PCA4Glass",214,6,9.6,3.81201524736463e-16,-4.96505692208163e-16,-2.22576682301571e-16,-2.31850246866041e-16,-6.03299335752091e-16,8.10525284145281e-16,0.432221416859787,-1.36994783269243,2.88368008791008,0.0606883696875475,2.53995257148633,1.17562633839126,20.0577624593223,1.88121618150129,0.644763506415462,1.48774870571162,5.51361866804141,"62.75","21.44","MultilayerPerceptron","2991","2922.24023","295.90179"
"PCA4Glass",214,6,9.6,3.81201524736463e-16,-4.96505692208163e-16,-2.22576682301571e-16,-2.31850246866041e-16,-6.03299335752091e-16,8.10525284145281e-16,0.432221416859787,-1.36994783269243,2.88368008791008,0.0606883696875475,2.53995257148633,1.17562633839126,20.0577624593223,1.88121618150129,0.644763506415462,1.48774870571162,5.51361866804141,"70.5","24.04","Bagging","64","2924.21484","434.57858"
"PCA4Glass",214,6,9.6,3.81201524736463e-16,-4.96505692208163e-16,-2.22576682301571e-16,-2.31850246866041e-16,-6.03299335752091e-16,8.10525284145281e-16,0.432221416859787,-1.36994783269243,2.88368008791008,0.0606883696875475,2.53995257148633,1.17562633839126,20.0577624593223,1.88121618150129,0.644763506415462,1.48774870571162,5.51361866804141,"35.5","12.22","Stacking","4","2924.21948","436.94537"
"PCA4Glass",214,6,9.6,3.81201524736463e-16,-4.96505692208163e-16,-2.22576682301571e-16,-2.31850246866041e-16,-6.03299335752091e-16,8.10525284145281e-16,0.432221416859787,-1.36994783269243,2.88368008791008,0.0606883696875475,2.53995257148633,1.17562633839126,20.0577624593223,1.88121618150129,0.644763506415462,1.48774870571162,5.51361866804141,"48.14","16.51","NaiveBayes","4","2924.13354","403.80701"
"PCA4Glass",214,6,9.6,3.81201524736463e-16,-4.96505692208163e-16,-2.22576682301571e-16,-2.31850246866041e-16,-6.03299335752091e-16,8.10525284145281e-16,0.432221416859787,-1.36994783269243,2.88368008791008,0.0606883696875475,2.53995257148633,1.17562633839126,20.0577624593223,1.88121618150129,0.644763506415462,1.48774870571162,5.51361866804141,"68.7","23.42","J48","15","2924.66089","72.93068"
"PCA4Glass",214,6,9.6,3.81201524736463e-16,-4.96505692208163e-16,-2.22576682301571e-16,-2.31850246866041e-16,-6.03299335752091e-16,8.10525284145281e-16,0.432221416859787,-1.36994783269243,2.88368008791008,0.0606883696875475,2.53995257148633,1.17562633839126,20.0577624593223,1.88121618150129,0.644763506415462,1.48774870571162,5.51361866804141,"62.16","21.23","Logistic","157","2922.40039","320.7829"
"PCA4Glass",214,6,9.6,3.81201524736463e-16,-4.96505692208163e-16,-2.22576682301571e-16,-2.31850246866041e-16,-6.03299335752091e-16,8.10525284145281e-16,0.432221416859787,-1.36994783269243,2.88368008791008,0.0606883696875475,2.53995257148633,1.17562633839126,20.0577624593223,1.88121618150129,0.644763506415462,1.48774870571162,5.51361866804141,"58.01","19.81","JRip","99","2924.51782","33.29002"
"PCA4Glass",214,6,9.6,3.81201524736463e-16,-4.96505692208163e-16,-2.22576682301571e-16,-2.31850246866041e-16,-6.03299335752091e-16,8.10525284145281e-16,0.432221416859787,-1.36994783269243,2.88368008791008,0.0606883696875475,2.53995257148633,1.17562633839126,20.0577624593223,1.88121618150129,0.644763506415462,1.48774870571162,5.51361866804141,"57.47","19.59","OneR","2","2924.52173","36.12132"
"PCA4Glass",214,6,9.6,3.81201524736463e-16,-4.96505692208163e-16,-2.22576682301571e-16,-2.31850246866041e-16,-6.03299335752091e-16,8.10525284145281e-16,0.432221416859787,-1.36994783269243,2.88368008791008,0.0606883696875475,2.53995257148633,1.17562633839126,20.0577624593223,1.88121618150129,0.644763506415462,1.48774870571162,5.51361866804141,"70.09","23.85","LibSVM","123","2919.24414","295.90179"
"PCA4Glass",214,6,9.6,3.81201524736463e-16,-4.96505692208163e-16,-2.22576682301571e-16,-2.31850246866041e-16,-6.03299335752091e-16,8.10525284145281e-16,0.432221416859787,-1.36994783269243,2.88368008791008,0.0606883696875475,2.53995257148633,1.17562633839126,20.0577624593223,1.88121618150129,0.644763506415462,1.48774870571162,5.51361866804141,"59.81","20.44","BayesNet","8","2924.12891","401.44022"
"PCA4Glass",214,6,9.6,3.81201524736463e-16,-4.96505692208163e-16,-2.22576682301571e-16,-2.31850246866041e-16,-6.03299335752091e-16,8.10525284145281e-16,0.432221416859787,-1.36994783269243,2.88368008791008,0.0606883696875475,2.53995257148633,1.17562633839126,20.0577624593223,1.88121618150129,0.644763506415462,1.48774870571162,5.51361866804141,"45.3","15.53","DecisionStump","2","2919.12231","287.60815"
"PCA4Glass",214,6,9.6,3.81201524736463e-16,-4.96505692208163e-16,-2.22576682301571e-16,-2.31850246866041e-16,-6.03299335752091e-16,8.10525284145281e-16,0.432221416859787,-1.36994783269243,2.88368008791008,0.0606883696875475,2.53995257148633,1.17562633839126,20.0577624593223,1.88121618150129,0.644763506415462,1.48774870571162,5.51361866804141,"66.82","22.79","LogitBoost","169","2924.38428","609.32404"
"PCA4Glass",214,6,9.6,3.81201524736463e-16,-4.96505692208163e-16,-2.22576682301571e-16,-2.31850246866041e-16,-6.03299335752091e-16,8.10525284145281e-16,0.432221416859787,-1.36994783269243,2.88368008791008,0.0606883696875475,2.53995257148633,1.17562633839126,20.0577624593223,1.88121618150129,0.644763506415462,1.48774870571162,5.51361866804141,"58.81","20.1","DecisionTable","33","2924.41992","625.89136"
"PCA4Glass",214,6,9.6,3.81201524736463e-16,-4.96505692208163e-16,-2.22576682301571e-16,-2.31850246866041e-16,-6.03299335752091e-16,8.10525284145281e-16,0.432221416859787,-1.36994783269243,2.88368008791008,0.0606883696875475,2.53995257148633,1.17562633839126,20.0577624593223,1.88121618150129,0.644763506415462,1.48774870571162,5.51361866804141,"35.5","12.22","ZeroR","1","2924.52295","36.12132"
"PCA4Glass",214,6,9.6,3.81201524736463e-16,-4.96505692208163e-16,-2.22576682301571e-16,-2.31850246866041e-16,-6.03299335752091e-16,8.10525284145281e-16,0.432221416859787,-1.36994783269243,2.88368008791008,0.0606883696875475,2.53995257148633,1.17562633839126,20.0577624593223,1.88121618150129,0.644763506415462,1.48774870571162,5.51361866804141,"67.21","22.93","RandomCommittee","88","2924.6438","67.2673"
"PCA4haberman",306,2,12.12,2.54163572959983e-16,-1.13062624759769e-16,-5.49339815298103e-17,1.13076069200411e-16,1.43089843923808e-16,-8.02725966529189e-18,0.129097521796498,-0.186552582510545,-2.08389601558057,0.998652194298489,0.0149963709599761,0.627137509803385,2.81822492767467,0.0361803287746105,0.248195235448358,0.516542034867027,6.22826205798433,"74.82","25.33","DecisionTable","49","2517.94458","301.21606"
"PCA4haberman",306,2,12.12,2.54163572959983e-16,-1.13062624759769e-16,-5.49339815298103e-17,1.13076069200411e-16,1.43089843923808e-16,-8.02725966529189e-18,0.129097521796498,-0.186552582510545,-2.08389601558057,0.998652194298489,0.0149963709599761,0.627137509803385,2.81822492767467,0.0361803287746105,0.248195235448358,0.516542034867027,6.22826205798433,"75.14","25.43","PART","8","2518.00513","320.28766"
"PCA4haberman",306,2,12.12,2.54163572959983e-16,-1.13062624759769e-16,-5.49339815298103e-17,1.13076069200411e-16,1.43089843923808e-16,-8.02725966529189e-18,0.129097521796498,-0.186552582510545,-2.08389601558057,0.998652194298489,0.0149963709599761,0.627137509803385,2.81822492767467,0.0361803287746105,0.248195235448358,0.516542034867027,6.22826205798433,"74.16","25.12","LWL","164","2517.66162","685.23047"
"PCA4haberman",306,2,12.12,2.54163572959983e-16,-1.13062624759769e-16,-5.49339815298103e-17,1.13076069200411e-16,1.43089843923808e-16,-8.02725966529189e-18,0.129097521796498,-0.186552582510545,-2.08389601558057,0.998652194298489,0.0149963709599761,0.627137509803385,2.81822492767467,0.0361803287746105,0.248195235448358,0.516542034867027,6.22826205798433,"73.53","24.86","Stacking","5","2517.85034","149.42487"
"PCA4haberman",306,2,12.12,2.54163572959983e-16,-1.13062624759769e-16,-5.49339815298103e-17,1.13076069200411e-16,1.43089843923808e-16,-8.02725966529189e-18,0.129097521796498,-0.186552582510545,-2.08389601558057,0.998652194298489,0.0149963709599761,0.627137509803385,2.81822492767467,0.0361803287746105,0.248195235448358,0.516542034867027,6.22826205798433,"75.82","25.67","LogitBoost","47","2517.8916","282.14063"
"PCA4haberman",306,2,12.12,2.54163572959983e-16,-1.13062624759769e-16,-5.49339815298103e-17,1.13076069200411e-16,1.43089843923808e-16,-8.02725966529189e-18,0.129097521796498,-0.186552582510545,-2.08389601558057,0.998652194298489,0.0149963709599761,0.627137509803385,2.81822492767467,0.0361803287746105,0.248195235448358,0.516542034867027,6.22826205798433,"68.62","23.27","KStar","837","2517.49634","665.54626"
"PCA4haberman",306,2,12.12,2.54163572959983e-16,-1.13062624759769e-16,-5.49339815298103e-17,1.13076069200411e-16,1.43089843923808e-16,-8.02725966529189e-18,0.129097521796498,-0.186552582510545,-2.08389601558057,0.998652194298489,0.0149963709599761,0.627137509803385,2.81822492767467,0.0361803287746105,0.248195235448358,0.516542034867027,6.22826205798433,"73.53","24.86","ZeroR","0","2517.99561","320.28766"
"PCA4haberman",306,2,12.12,2.54163572959983e-16,-1.13062624759769e-16,-5.49339815298103e-17,1.13076069200411e-16,1.43089843923808e-16,-8.02725966529189e-18,0.129097521796498,-0.186552582510545,-2.08389601558057,0.998652194298489,0.0149963709599761,0.627137509803385,2.81822492767467,0.0361803287746105,0.248195235448358,0.516542034867027,6.22826205798433,"72.82","24.68","MultilayerPerceptron","1860","2516.2041","340.7066"
